Model,RTH1004
SerialNumber,103234
Firmware Version,'1.60.3.3'

Waveform Time Stamp,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452
65,-0.13725,2.5882,0.019608,30.922
65.2,-0.21569,2.2745,0.019608,30.686
65.4,-0.29412,2.5882,-0.13725,30.765
65.6,-0.21569,2.902,-0.21569,30.608
65.8,-0.13725,3.2157,-0.058824,29.51
66,-0.21569,2.902,0.019608,29.039
66.2,-0.21569,3.2157,0.098039,28.49
66.4,-0.13725,2.902,-0.058824,29.667
66.6,-0.13725,1.6471,-0.058824,30.922
66.8,-0.29412,2.5882,-0.058824,30.922
67,-0.21569,1.6471,0.019608,31
67.2,-0.21569,1.9608,0.17647,31
67.4,-0.058824,1.9608,0.019608,30.922
67.6,-0.058824,1.6471,-0.058824,31
67.8,-0.13725,1.6471,0.098039,31
68,-0.058824,1.9608,0.019608,31
68.2,0.098039,2.2745,0.098039,31.078
68.4,0.098039,1.6471,0.17647,31.157
68.6,0.098039,1.6471,0.17647,31.157
68.8,0.33333,1.6471,0.33333,31.314
69,0.17647,1.9608,0.33333,31
69.2,0.17647,1.3333,0.33333,31.078
69.4,0.33333,1.6471,0.41176,30.922
69.6,0.33333,1.6471,0.41176,30.843
69.8,0.41176,1.6471,0.41176,30.843
70,0.41176,1.3333,0.41176,30.922
70.2,0.2549,1.6471,0.33333,30.922
70.4,0.17647,1.6471,0.33333,30.922
70.6,0.098039,1.0196,0.33333,30.922
70.8,0.17647,1.3333,0.33333,30.922
71,0.098039,1.9608,0.33333,30.843
71.2,0.2549,1.0196,0.33333,31.157
71.4,0.098039,1.0196,0.098039,31.157
71.6,0.2549,1.3333,0.2549,30.922
71.8,0.33333,1.6471,0.33333,31
72,0.2549,1.0196,0.41176,31
72.2,0.17647,1.3333,0.2549,31.078
72.4,0.17647,1.3333,0.33333,30.843
72.6,0.33333,0.70588,0.33333,31.157
72.8,0.2549,1.0196,0.17647,30.922
73,0.098039,1.3333,0.17647,30.922
73.2,0.098039,1.3333,0.2549,31.157
73.4,0.17647,0.70588,0.2549,31.078
73.6,0.019608,1.3333,0.2549,31
73.8,0.2549,1.0196,0.17647,31.157
74,0.098039,1.0196,0.2549,31
74.2,0.019608,0.70588,-0.058824,31.157
74.4,0.019608,1.0196,0.2549,31.078
74.6,0.17647,1.0196,0.2549,30.922
74.8,0.17647,1.0196,0.33333,31
75,-0.13725,0.70588,0.17647,30.922
75.2,0.019608,1.0196,-0.058824,30.922
75.4,0.019608,1.6471,0.019608,31
75.6,0.098039,1.6471,0.098039,30.922
75.8,-0.21569,1.3333,0.019608,31.078
76,-0.21569,0.70588,0.098039,31.078
76.2,-0.21569,0.70588,0.019608,30.922
76.4,-0.058824,1.9608,0.019608,31
76.6,-0.13725,0.70588,0.019608,31
76.8,-0.21569,1.0196,0.098039,30.922
77,-0.21569,1.0196,-0.13725,30.922
77.2,-0.29412,0.70588,-0.058824,31.078
77.4,-0.058824,0.70588,-0.058824,31.235
77.6,-0.13725,1.0196,0.019608,31
77.8,-0.13725,1.0196,0.019608,31
78,-0.13725,0.39216,0.019608,31.157
78.2,-0.058824,0.70588,-0.21569,31
78.4,-0.21569,0.70588,-0.13725,30.922
78.6,-0.13725,0.70588,-0.058824,31.078
78.8,-0.13725,1.3333,-0.13725,31.078
79,-0.058824,0.70588,0.019608,30.922
79.2,-0.13725,1.3333,-0.13725,31.078
79.4,-0.13725,1.6471,-0.058824,31
79.6,-0.058824,1.9608,0.019608,31.078
79.8,-0.21569,1.9608,-0.13725,31.078
80,-0.29412,1.3333,-0.058824,31
80.2,-0.29412,1.9608,-0.058824,31
80.4,-0.21569,1.3333,-0.058824,31.078
80.6,-0.13725,1.3333,-0.13725,30.843
80.8,-0.21569,1.0196,-0.058824,30.922
81,-0.21569,1.3333,-0.058824,31.078
81.2,-0.21569,1.9608,-0.13725,30.922
81.4,-0.13725,1.6471,0.098039,31
81.6,0.098039,1.6471,0.019608,31.235
81.8,-0.13725,2.2745,0.019608,33.196
82,-0.37255,1.9608,-0.058824,30.922
82.2,-0.21569,1.3333,-0.058824,30.922
82.4,-0.29412,1.6471,-0.058824,30.922
82.6,-0.37255,1.3333,0.019608,31.078
82.8,-0.37255,2.5882,-0.21569,31
83,-0.29412,1.3333,0.019608,31
83.2,-0.21569,1.6471,-0.058824,30.922
83.4,-0.21569,0.70588,0.098039,31
83.6,-0.21569,1.9608,-0.13725,30.843
83.8,-0.21569,1.6471,0.098039,30.843
84,-0.21569,1.0196,0.019608,30.922
84.2,-0.21569,1.0196,-0.29412,30.059
84.4,-0.13725,2.2745,-0.058824,30.765
84.6,-0.13725,1.9608,0.019608,31.078
84.8,-0.058824,1.9608,0.098039,30.843
85,0.098039,1.3333,0.17647,31
85.2,0.019608,1.6471,0.098039,31
85.4,0.2549,1.6471,0.33333,31.157
85.6,0.33333,1.6471,0.2549,31
85.8,0.019608,1.6471,0.33333,30.843
86,0.4902,1.6471,0.41176,31.078
86.2,0.33333,1.6471,0.4902,30.922
86.4,0.33333,1.3333,0.2549,31.157
86.6,0.4902,1.6471,0.41176,30.922
86.8,0.17647,1.9608,0.33333,31
87,0.41176,1.9608,0.33333,31
87.2,0.098039,2.2745,0.2549,31
87.4,0.17647,1.3333,0.33333,30.922
87.6,0.17647,1.6471,0.33333,30.843
87.8,0.4902,1.3333,0.41176,31
88,0.41176,1.6471,0.41176,31.078
88.2,0.72549,2.2745,0.56863,31.078
88.4,0.80392,1.9608,0.4902,31
88.6,0.72549,1.6471,0.56863,30.843
88.8,0.2549,1.6471,0.33333,31.078
89,0.80392,1.3333,0.64706,30.843
89.2,0.64706,1.6471,0.56863,30.922
89.4,0.2549,1.3333,0.33333,30.922
89.6,0.64706,1.6471,0.4902,30.922
89.8,0.56863,1.6471,0.41176,30.922
90,0.56863,1.3333,0.41176,31.078
90.2,0.56863,1.9608,0.33333,30.843
90.4,0.4902,1.6471,0.56863,30.922
90.6,0.56863,2.2745,0.33333,31.157
90.8,0.17647,1.9608,0.098039,30.922
91,0.17647,1.0196,0.33333,31
91.2,0.2549,2.2745,0.2549,30.922
91.4,0.33333,1.9608,0.41176,31.157
91.6,0.2549,1.9608,0.17647,31.078
91.8,0.2549,2.5882,0.17647,30.922
92,0.2549,1.6471,0.2549,30.843
92.2,0.019608,1.9608,0.2549,31.078
92.4,0.2549,1.0196,0.2549,30.922
92.6,0.098039,1.9608,0.098039,30.922
92.8,0.17647,1.9608,0.17647,31
93,0.019608,1.9608,0.019608,31.078
93.2,0.17647,1.3333,0.098039,31
93.4,0.098039,1.6471,0.019608,30.922
93.6,-0.058824,1.9608,0.2549,30.922
93.8,-0.21569,1.6471,0.019608,30.922
94,0.2549,1.9608,0.098039,31.157
94.2,-0.058824,1.9608,0.098039,30.843
94.4,-0.058824,2.2745,-0.058824,30.922
94.6,0.098039,1.9608,0.019608,31.157
94.8,0.17647,1.9608,0.2549,31
95,0.019608,2.2745,0.098039,30.843
95.2,0.33333,2.2745,0.2549,30.843
95.4,0.098039,1.0196,0.098039,30.843
95.6,0.098039,1.6471,0.2549,30.922
95.8,0.17647,1.3333,0.33333,30.922
96,0.2549,1.6471,0.2549,31
96.2,-0.13725,1.6471,0.098039,30.922
96.4,0.019608,1.9608,0.019608,30.922
96.6,0.33333,1.6471,0.2549,30.922
96.8,-0.13725,1.6471,-0.058824,30.843
97,0.2549,1.9608,0.33333,30.843
97.2,0.019608,1.3333,-0.058824,31.078
97.4,-0.058824,2.2745,-0.13725,31
97.6,-0.058824,1.6471,0.098039,31.078
97.8,-0.058824,1.6471,-0.058824,31
98,-0.13725,1.6471,-0.21569,30.922
98.2,-0.13725,1.9608,-0.21569,30.843
98.4,-0.52941,1.6471,-0.21569,30.922
98.6,-0.29412,1.9608,-0.058824,31
98.8,-0.52941,2.2745,-0.52941,30.843
99,-0.45098,2.902,-0.45098,30.529
99.2,-0.13725,2.2745,-0.21569,30.922
99.4,-0.13725,2.5882,-0.29412,30.765
99.6,-0.058824,2.902,-0.29412,30.843
99.8,-0.13725,2.5882,-0.13725,31.157
100,-0.29412,3.2157,-0.058824,30.686
100.2,-0.29412,2.902,-0.29412,30.137
100.4,-0.45098,2.2745,-0.45098,29.667
100.6,-0.058824,2.902,-0.21569,29.588
100.8,-0.13725,2.2745,-0.29412,29.745
101,-0.37255,2.5882,-0.29412,29.745
101.2,-0.76471,3.5294,-0.60784,30.216
101.4,-0.21569,2.902,-0.29412,30.686
101.6,-0.45098,2.2745,-0.45098,30.922
101.8,-0.60784,2.902,-0.52941,30.843
102,-0.45098,2.902,-0.52941,30.922
102.2,-0.45098,2.902,-0.45098,31.078
102.4,-0.37255,2.2745,-0.37255,30.843
102.6,-0.45098,1.9608,-0.45098,30.922
102.8,-0.29412,2.2745,-0.45098,30.922
103,-0.29412,2.5882,-0.37255,31
103.2,-0.29412,2.902,-0.13725,31
103.4,-0.058824,2.2745,-0.29412,31
103.6,0.019608,1.9608,-0.21569,30.922
103.8,0.098039,2.2745,-0.13725,30.922
104,0.17647,1.9608,-0.058824,30.922
104.2,0.17647,1.6471,0.019608,30.843
104.4,0.2549,2.5882,0.019608,30.922
104.6,0.33333,2.5882,0.019608,31.078
104.8,0.2549,2.902,-0.058824,30.922
105,0.17647,1.9608,0.098039,31
105.2,0.2549,2.2745,0.098039,30.922
105.4,0.56863,2.5882,0.33333,31
105.6,0.4902,1.9608,0.2549,31
105.8,0.64706,2.5882,0.2549,30.922
106,0.56863,3.2157,0.33333,31
106.2,0.72549,2.902,0.41176,31
106.4,0.80392,2.5882,0.41176,30.843
106.6,0.80392,2.5882,0.4902,31
106.8,0.88235,3.2157,0.41176,31
107,1.0392,2.5882,0.64706,30.765
107.2,1.0392,2.5882,0.64706,31.157
107.4,1.0392,2.5882,0.4902,30.843
107.6,1.0392,2.2745,0.4902,30.922
107.8,0.80392,1.9608,0.41176,30.843
108,1.0392,2.5882,0.4902,30.922
108.2,1.1176,1.9608,0.56863,30.843
108.4,1.1961,2.5882,0.64706,31
108.6,1.1961,2.5882,0.64706,31
108.8,1.4314,1.9608,0.80392,30.843
109,1.4314,2.902,0.88235,30.686
109.2,1.0392,1.3333,0.41176,30.843
109.4,1.1176,2.5882,0.64706,30.922
109.6,1.2745,1.9608,0.80392,30.922
109.8,1.0392,2.5882,0.72549,30.843
110,1.1961,2.2745,0.72549,30.922
110.2,0.96078,2.902,0.56863,31.157
110.4,1.0392,2.2745,0.4902,31
110.6,1.1176,1.6471,0.64706,31.078
110.8,0.88235,1.9608,0.41176,30.922
111,0.96078,2.902,0.64706,30.922
111.2,0.96078,1.9608,0.4902,30.843
111.4,0.64706,2.5882,0.41176,30.922
111.6,0.88235,2.2745,0.41176,31.078
111.8,0.56863,2.2745,0.2549,30.843
112,0.64706,2.2745,0.33333,30.843
112.2,0.64706,2.2745,0.2549,31
112.4,0.4902,1.9608,0.2549,31.157
112.6,0.56863,1.9608,0.2549,31
112.8,0.4902,2.902,0.17647,31.078
113,0.41176,1.6471,0.17647,30.922
113.2,0.17647,2.2745,-0.058824,31.078
113.4,0.098039,2.2745,0.019608,31
113.6,0.019608,2.2745,-0.13725,30.922
113.8,0.17647,2.2745,0.019608,30.843
114,0.2549,1.6471,-0.13725,30.922
114.2,0.098039,2.2745,0.019608,30.922
114.4,0.4902,2.5882,0.2549,30.922
114.6,0.2549,2.5882,0.33333,30.922
114.8,0.019608,1.9608,-0.058824,30.922
115,0.2549,2.5882,0.019608,30.843
115.2,0.41176,2.902,0.019608,30.843
115.4,0.17647,1.9608,0.098039,30.922
115.6,0.098039,2.2745,-0.058824,30.922
115.8,0.2549,2.2745,0.17647,31
116,0.019608,1.9608,0.098039,31
116.2,0.2549,2.5882,0.17647,30.922
116.4,0.019608,1.6471,-0.058824,30.922
116.6,0.17647,2.2745,-0.058824,30.843
116.8,0.098039,2.5882,0.098039,31.078
117,0.019608,2.5882,0.098039,30.922
117.2,0.019608,1.9608,0.019608,30.922
117.4,0.17647,1.6471,0.2549,30.922
117.6,0.098039,2.2745,0.019608,31
117.8,-0.13725,2.5882,-0.21569,30.843
118,-0.21569,2.5882,-0.37255,30.922
118.2,-0.45098,2.5882,-0.37255,30.922
118.4,-0.13725,1.9608,-0.29412,31
118.6,-0.68627,2.902,-0.52941,30.922
118.8,-0.45098,2.5882,-0.37255,30.765
119,-0.76471,2.5882,-0.68627,30.922
119.2,-0.60784,2.5882,-0.37255,30.922
119.4,-0.45098,2.5882,-0.52941,31
119.6,-0.84314,2.902,-0.45098,31.078
119.8,-0.68627,2.2745,-0.37255,31.157
120,-0.45098,2.2745,-0.37255,28.49
120.2,-0.45098,1.9608,-0.29412,30.843
120.4,-0.68627,2.5882,-0.45098,30.843
120.6,-0.68627,2.902,-0.45098,30.765
120.8,-0.29412,2.5882,-0.13725,31
121,-0.52941,2.2745,-0.37255,30.922
121.2,-0.29412,2.2745,-0.13725,30.843
121.4,-0.37255,1.9608,-0.21569,30.922
121.6,-0.45098,2.5882,-0.37255,30.843
121.8,-0.37255,3.2157,-0.21569,30.843
122,-0.76471,2.2745,-0.37255,31
122.2,-0.52941,1.6471,-0.29412,30.922
122.4,-0.68627,1.9608,-0.52941,30.843
122.6,-0.60784,2.2745,-0.37255,31.078
122.8,-0.92157,1.6471,-0.45098,30.922
123,-0.84314,2.2745,-0.45098,31.078
123.2,-0.76471,2.902,-0.37255,31.157
123.4,-1.0784,2.2745,-0.76471,30.922
123.6,-0.84314,1.6471,-0.60784,31.078
123.8,-1,2.5882,-0.45098,30.922
124,-1,2.5882,-0.45098,31
124.2,-0.76471,2.5882,-0.45098,30.843
124.4,-0.76471,1.3333,-0.60784,30.922
124.6,-1.0784,1.9608,-0.76471,30.843
124.8,-0.92157,1.3333,-0.60784,31
125,-0.76471,2.5882,-0.52941,30.922
125.2,-1,1.9608,-0.37255,30.922
125.4,-0.76471,2.2745,-0.45098,31
125.6,-0.68627,1.9608,-0.60784,31
125.8,-0.76471,2.5882,-0.52941,30.922
126,-0.92157,2.2745,-0.37255,31
126.2,-0.92157,2.2745,-0.37255,30.922
126.4,-1,1.6471,-0.37255,31.078
126.6,-0.92157,2.5882,-0.45098,31
126.8,-0.84314,2.5882,-0.45098,30.922
127,-0.92157,1.6471,-0.37255,31.078
127.2,-0.68627,2.2745,-0.45098,30.922
127.4,-0.68627,2.902,-0.45098,30.843
127.6,-0.76471,1.9608,-0.37255,31.078
127.8,-0.68627,1.9608,-0.37255,30.843
128,-0.52941,2.5882,-0.45098,31.078
128.2,-0.60784,2.2745,-0.45098,31
128.4,-0.52941,1.6471,-0.21569,30.843
128.6,-0.52941,2.902,-0.37255,30.686
128.8,-0.60784,2.2745,-0.37255,31.157
129,-0.45098,1.6471,-0.21569,30.843
129.2,-0.37255,2.902,-0.21569,31
129.4,-0.52941,2.5882,-0.13725,30.922
129.6,-0.60784,1.9608,-0.29412,31.235
129.8,-0.37255,1.9608,-0.29412,30.922
130,-0.37255,2.5882,-0.13725,30.843
130.2,-0.45098,2.5882,-0.29412,30.922
130.4,-0.52941,1.6471,-0.13725,31
130.6,-0.45098,3.2157,-0.37255,30.843
130.8,-0.29412,1.9608,-0.058824,30.843
131,-0.37255,1.6471,-0.058824,31.078
131.2,-0.29412,2.2745,-0.21569,30.922
131.4,-0.37255,2.5882,-0.13725,31.157
131.6,-0.29412,2.2745,-0.13725,30.922
131.8,-0.37255,1.9608,-0.058824,30.922
132,-0.29412,1.9608,-0.13725,31
132.2,-0.29412,2.902,-0.21569,31.078
132.4,-0.21569,1.9608,-0.13725,31.078
132.6,-0.52941,2.5882,-0.29412,30.765
132.8,-0.21569,2.2745,-0.13725,30.373
133,-0.21569,1.6471,0.019608,30.843
133.2,-0.21569,2.2745,-0.21569,30.843
133.4,-0.21569,2.902,-0.13725,30.922
133.6,-0.29412,2.2745,-0.13725,30.922
133.8,-0.21569,1.6471,0.019608,30.843
134,-0.13725,2.5882,-0.058824,30.843
134.2,-0.21569,2.902,-0.058824,30.765
134.4,-0.29412,2.2745,-0.058824,30.922
134.6,0.019608,2.2745,0.17647,30.765
134.8,0.019608,2.2745,0.019608,30.922
135,0.019608,2.5882,0.17647,30.765
135.2,0.2549,1.9608,0.2549,30.922
135.4,0.17647,2.2745,0.33333,31
135.6,0.098039,1.9608,0.2549,30.922
135.8,0.41176,1.9608,0.2549,30.922
136,0.098039,1.9608,0.098039,30.529
136.2,0.17647,2.5882,0.41176,31.078
136.4,0.17647,1.9608,0.33333,30.922
136.6,0.41176,1.9608,0.33333,31.078
136.8,0.4902,1.6471,0.33333,30.843
137,0.2549,1.9608,0.33333,30.843
137.2,0.56863,1.9608,0.41176,31
137.4,0.64706,1.9608,0.41176,31
137.6,0.41176,2.2745,0.33333,30.922
137.8,0.72549,1.6471,0.4902,31.157
138,0.2549,1.9608,0.33333,31.078
138.2,0.4902,2.2745,0.33333,30.922
138.4,0.33333,1.6471,0.41176,30.922
138.6,0.33333,1.6471,0.41176,31.078
138.8,0.64706,1.6471,0.4902,31.157
139,0.64706,1.9608,0.41176,31
139.2,0.4902,1.9608,0.4902,31
139.4,0.41176,1.6471,0.41176,31
139.6,0.4902,2.5882,0.4902,30.922
139.8,0.33333,2.2745,0.33333,30.922
140,0.41176,2.5882,0.4902,30.922
140.2,0.2549,2.5882,0.098039,30.922
140.4,0.41176,2.5882,0.41176,30.843
140.6,0.33333,2.2745,0.33333,30.843
140.8,-0.21569,1.6471,-0.058824,31.078
141,-0.13725,1.9608,-0.13725,31
141.2,-0.13725,2.5882,0.019608,31.078
141.4,0.17647,2.2745,0.098039,31.078
141.6,-0.058824,2.902,-0.058824,31
141.8,0.098039,1.9608,0.019608,30.922
142,-0.058824,2.5882,0.019608,31.157
142.2,-0.21569,1.9608,-0.058824,30.922
142.4,0.098039,2.2745,0.2549,30.843
142.6,-0.13725,2.2745,0.098039,31
142.8,-0.13725,1.9608,-0.058824,31
143,0.098039,2.2745,0.019608,30.922
143.2,-0.21569,2.5882,-0.058824,31
143.4,0.098039,2.2745,0.2549,30.922
143.6,0.019608,2.2745,0.17647,30.922
143.8,-0.058824,2.5882,0.019608,31.078
144,-0.21569,2.2745,-0.13725,30.843
144.2,-0.13725,1.9608,0.019608,31
144.4,-0.37255,1.9608,-0.21569,30.843
144.6,-0.058824,2.902,-0.058824,30.843
144.8,-0.13725,1.6471,-0.058824,30.922
145,-0.13725,2.5882,0.019608,30.922
145.2,0.17647,2.2745,0.098039,31.078
145.4,0.098039,1.6471,0.019608,31
145.6,-0.21569,2.2745,-0.058824,30.686
145.8,0.098039,2.2745,-0.058824,31.471
146,-0.52941,2.5882,-0.29412,30.843
146.2,-0.68627,2.902,-0.52941,30.765
146.4,-0.21569,1.6471,-0.21569,30.765
146.6,-0.13725,2.5882,-0.13725,30.922
146.8,-0.52941,2.5882,-0.37255,31.078
147,-0.60784,2.5882,-0.13725,30.843
147.2,-0.058824,1.9608,-0.21569,30.922
147.4,0.098039,2.2745,0.098039,31.078
147.6,0.17647,2.2745,0.098039,31
147.8,0.019608,2.2745,0.098039,30.922
148,-0.13725,2.2745,-0.29412,30.843
148.2,-0.37255,1.9608,-0.29412,30.922
148.4,-0.52941,1.9608,-0.37255,31.078
148.6,-0.52941,2.5882,-0.37255,30.922
148.8,-0.84314,1.6471,-0.45098,30.686
149,-0.60784,2.902,-0.52941,31
149.2,-0.29412,2.2745,-0.45098,30.843
149.4,-0.60784,2.5882,-0.37255,31
149.6,-0.45098,2.2745,-0.37255,31
149.8,-0.60784,2.2745,-0.45098,31
150,-0.21569,1.9608,-0.37255,31
150.2,-0.45098,2.2745,-0.45098,30.922
150.4,-0.29412,1.9608,-0.29412,31
150.6,-0.29412,2.902,-0.29412,31.078
150.8,-0.29412,1.9608,-0.21569,30.843
151,0.098039,1.9608,-0.21569,31
151.2,0.17647,1.9608,-0.058824,31.157
151.4,0.098039,2.2745,0.019608,31.078
151.6,0.17647,1.9608,-0.13725,31.078
151.8,0.2549,1.6471,0.019608,30.922
152,0.2549,2.2745,0.019608,30.922
152.2,0.2549,2.5882,0.019608,31.078
152.4,0.2549,2.5882,0.019608,30.922
152.6,0.2549,1.6471,0.17647,31
152.8,0.72549,2.5882,0.33333,31
153,0.64706,1.9608,0.2549,31
153.2,0.64706,1.9608,0.33333,30.922
153.4,0.80392,1.6471,0.33333,31.078
153.6,0.56863,2.2745,0.17647,30.922
153.8,0.72549,2.902,0.41176,30.843
154,0.64706,2.2745,0.41176,31
154.2,0.96078,2.2745,0.4902,30.843
154.4,0.56863,1.9608,0.33333,31
154.6,0.72549,2.2745,0.33333,31.078
154.8,1.1176,2.2745,0.56863,30.843
155,0.80392,2.902,0.41176,30.922
155.2,1.0392,2.2745,0.41176,30.922
155.4,0.80392,1.9608,0.4902,31.078
155.6,1.1176,1.6471,0.64706,30.922
155.8,1.0392,1.9608,0.64706,31.078
156,0.96078,2.2745,0.56863,31.078
156.2,1.1176,1.9608,0.4902,31
156.4,1.0392,2.2745,0.72549,30.922
156.6,1.5098,1.3333,0.64706,31.078
156.8,0.96078,1.6471,0.4902,30.686
157,1.1961,1.9608,0.56863,30.843
157.2,1.3529,2.2745,0.72549,31.157
157.4,1.1176,2.2745,0.56863,30.922
157.6,0.88235,2.5882,0.56863,30.843
157.8,0.80392,1.9608,0.64706,31
158,0.96078,2.2745,0.56863,31.078
158.2,1.1176,2.5882,0.56863,31.157
158.4,1.1176,2.2745,0.64706,31.078
158.6,1.0392,2.2745,0.64706,28.725
158.8,0.96078,2.2745,0.56863,30.922
159,1.1961,2.5882,0.72549,30.843
159.2,1.1176,1.6471,0.64706,30.843
159.4,1.1176,2.902,0.64706,30.843
159.6,0.80392,2.2745,0.4902,30.843
159.8,1.3529,1.9608,0.64706,30.843
160,1.2745,2.2745,0.72549,31.078
160.2,1.2745,2.2745,0.64706,30.843
160.4,1.1961,2.5882,0.80392,31
160.6,1.1176,2.5882,0.64706,30.843
160.8,0.96078,2.2745,0.41176,31
161,1.1176,1.9608,0.72549,30.922
161.2,1.0392,2.5882,0.56863,30.765
161.4,0.80392,2.2745,0.41176,30.843
161.6,0.64706,2.902,0.4902,31
161.8,0.56863,1.9608,0.33333,30.922
162,0.72549,1.6471,0.41176,31
162.2,0.4902,2.5882,0.33333,31.078
162.4,0.72549,1.6471,0.4902,30.843
162.6,0.64706,1.9608,0.2549,30.922
162.8,0.4902,2.5882,0.17647,31
163,0.80392,2.2745,0.4902,31
163.2,0.41176,2.5882,0.33333,31.157
163.4,0.41176,2.5882,0.2549,31.157
163.6,0.41176,2.2745,0.098039,30.922
163.8,0.33333,1.6471,0.17647,31.157
164,0.56863,2.2745,0.33333,31.078
164.2,0.17647,2.2745,0.17647,31.078
164.4,0.41176,1.9608,0.2549,31
164.6,0.4902,1.9608,0.2549,31.078
164.8,0.33333,2.2745,0.2549,30.922
165,0.2549,1.9608,0.17647,30.922
165.2,0.17647,1.9608,-0.13725,31.157
165.4,0.4902,2.2745,0.17647,30.843
165.6,0.41176,1.9608,0.098039,31
165.8,0.098039,1.9608,-0.058824,31.078
166,0.41176,2.2745,0.019608,30.922
166.2,0.41176,1.6471,0.17647,30.922
166.4,0.41176,2.2745,0.2549,31
166.6,0.33333,1.9608,0.098039,30.843
166.8,0.019608,1.6471,-0.13725,31.078
167,0.2549,1.9608,0.098039,30.922
167.2,0.41176,1.9608,0.17647,31
167.4,0.019608,1.6471,0.019608,31
167.6,0.098039,1.9608,0.098039,31
167.8,-0.13725,2.2745,0.019608,30.765
168,0.2549,2.902,0.098039,31
168.2,0.2549,1.6471,0.2549,31.157
168.4,0.17647,1.9608,0.33333,30.922
168.6,0.098039,1.9608,0.019608,30.922
168.8,0.33333,2.2745,0.098039,30.922
169,0.17647,2.902,0.2549,31
169.2,-0.13725,1.9608,-0.058824,31
169.4,0.098039,2.5882,-0.058824,30.922
169.6,-0.058824,1.6471,0.019608,30.922
169.8,0.17647,2.5882,0.17647,30.922
170,0.17647,2.5882,0.098039,31
170.2,0.41176,2.2745,0.098039,31
170.4,0.17647,2.5882,0.098039,31.157
170.6,0.2549,2.2745,0.2549,30.922
170.8,-0.058824,2.2745,-0.13725,30.843
171,0.098039,1.9608,-0.058824,31.078
171.2,-0.52941,2.2745,-0.37255,31
171.4,-0.60784,2.902,-0.52941,30.529
171.6,-0.84314,2.5882,-0.45098,30.922
171.8,-0.68627,1.6471,-0.45098,31
172,-0.76471,2.902,-0.60784,31.078
172.2,-0.45098,2.5882,-0.29412,30.843
172.4,-0.29412,1.9608,-0.13725,30.922
172.6,-0.37255,2.2745,-0.13725,30.765
172.8,-0.45098,2.2745,-0.058824,30.922
173,-0.29412,2.2745,0.019608,30.843
173.2,-0.68627,2.902,-0.37255,30.922
173.4,-0.84314,2.2745,-0.45098,30.765
173.6,-0.92157,1.9608,-0.60784,31
173.8,-0.84314,2.5882,-0.52941,30.843
174,-1,2.2745,-0.60784,30.922
174.2,-0.92157,2.2745,-0.68627,30.922
174.4,-1,1.9608,-0.60784,30.843
174.6,-1,2.2745,-0.29412,31.627
174.8,-0.52941,1.9608,-0.37255,31
175,-0.45098,1.6471,-0.29412,31
175.2,-0.29412,2.2745,0.019608,31.078
175.4,-0.21569,2.5882,-0.13725,30.922
175.6,-0.13725,2.2745,-0.13725,30.922
175.8,-0.058824,2.2745,0.17647,30.843
176,0.33333,2.5882,0.2549,31
176.2,0.2549,2.2745,0.33333,30.922
176.4,0.41176,2.5882,0.33333,30.843
176.6,0.64706,2.2745,0.33333,31
176.8,0.4902,2.2745,0.41176,31
177,0.41176,1.6471,0.4902,31
177.2,0.17647,1.6471,0.2549,30.922
177.4,0.4902,1.9608,0.41176,30.843
177.6,0.41176,3.2157,0.41176,30.922
177.8,0.4902,2.2745,0.56863,31.078
178,0.4902,2.2745,0.4902,31
178.2,0.4902,2.5882,0.41176,31
178.4,0.64706,1.9608,0.4902,31.078
178.6,0.17647,2.902,0.2549,31.078
178.8,0.33333,1.9608,0.33333,30.686
179,0.33333,2.2745,0.41176,30.843
179.2,-0.21569,1.9608,-0.058824,31.078
179.4,-0.13725,1.6471,0.019608,30.922
179.6,-0.13725,2.5882,-0.13725,30.843
179.8,0.2549,1.9608,0.2549,31.078
180,0.098039,1.9608,0.17647,31
180.2,-0.058824,2.2745,0.098039,30.922
180.4,-0.13725,2.5882,-0.058824,31.078
180.6,0.019608,1.9608,0.019608,31
180.8,-0.13725,2.5882,0.019608,30.922
181,0.098039,2.5882,0.17647,31
181.2,0.098039,1.6471,0.019608,30.922
181.4,0.098039,1.9608,0.098039,31
181.6,0.17647,1.9608,0.2549,30.843
181.8,-0.13725,2.5882,-0.058824,31
182,0.17647,2.5882,0.2549,31.078
182.2,0.2549,2.2745,0.17647,31
182.4,0.17647,2.2745,0.17647,30.922
182.6,-0.37255,2.902,-0.29412,31
182.8,-0.13725,2.5882,-0.13725,31
183,-0.45098,1.9608,-0.45098,30.922
183.2,-0.21569,2.5882,-0.37255,30.922
183.4,-0.45098,2.902,-0.13725,31.078
183.6,-0.29412,2.902,-0.21569,31
183.8,-0.29412,2.902,-0.13725,31
184,-0.37255,1.6471,-0.37255,31
184.2,-0.29412,2.5882,-0.13725,30.765
184.4,-0.68627,1.6471,-0.60784,31.157
184.6,-0.52941,2.902,-0.29412,30.922
184.8,-0.45098,2.902,-0.45098,30.765
185,-0.21569,2.2745,-0.45098,30.922
185.2,-0.13725,1.9608,-0.29412,30.843
185.4,0.019608,2.2745,-0.058824,30.922
185.6,0.2549,2.902,0.098039,30.843
185.8,0.098039,2.5882,0.17647,31
186,0.80392,2.902,0.33333,31
186.2,0.96078,2.5882,0.56863,31
