Time(15A),Voltage(15A),Time(20A),Voltage(20A),Time(25A),Voltage(25A),Time(27A),Voltage(27A),Time(30A),Voltage(30A)
32.41805519404097,12.117972467392658,32.470760907604344,11.91021010606894,33.36675803818176,11.668008263399036,32.52346662116772,11.565252555983784,32.41805519404097,11.391479486707608
32.99781804323812,12.112457648484282,33.050523756801496,11.900643583472776,33.9465208873789,11.653714753167122,33.10322947036487,11.550621403777889,32.99781804323812,11.371333515593337
33.577580892435265,12.106380092952602,33.63028660599864,11.891414702850597,34.52628373657605,11.639196148285889,33.68299231956202,11.534977325650047,33.577580892435265,11.352200470401012
34.15734374163241,12.100865274044226,34.21004945519579,11.882298369553077,35.10604658577319,11.625127732703296,34.26275516875916,11.521359099366098,34.15734374163241,11.332167046611401
34.737106590829555,12.094787718512546,34.78981230439293,11.871831468359629,35.685809434970345,11.610721675146722,34.84251801795631,11.505827568562916,34.737106590829555,11.311570886198485
35.31686944002671,12.088034879032902,35.369575153590084,11.861927303789484,36.26557228416749,11.59519014434354,35.42228086715346,11.487707449292538,35.290516583245015,11.291661264466002
35.89663228922385,12.082182418150543,35.94933800278723,11.852923517816626,36.845335133364635,11.581009181436288,36.002043716350606,11.469362235372838,35.81757371887878,11.262691583098329
36.476395138421,12.076329957268186,36.529100851984374,11.844032279168427,37.42509798256179,11.566490576555053,36.58180656554775,11.451129568777798,36.370983711294244,11.234926158104525
37.05615798761814,12.070702591035149,37.10886370118152,11.835253587844889,38.00486083175893,11.5523096136478,37.161569414744896,11.43143378696217,36.72235513505009,11.211341240958953
37.635920836815295,12.065187772126773,37.68862655037867,11.823998855378816,38.58462368095608,11.537791008766565,37.74133226394205,11.41331366769179,37.240627985089965,11.190267379679145
38.21568368601244,12.059222763919754,38.26838939957582,11.814882522081296,39.16438653015322,11.523835140508634,38.321095113139194,11.394293169824127,37.74133226394205,11.163195996520749
38.795446535209585,12.053595397686717,38.84815224877296,11.805878736108438,39.744149379350375,11.509879272250702,38.90085796233634,11.375047577307141,38.26838939957582,11.137122532974345
39.37520938440673,12.048305673427663,39.42791509797011,11.796537308161597,40.32391222854752,11.494010099473538,39.48062081153349,11.355464342816173,38.795446535209585,11.10996111195622
39.95497223360388,12.042565759869964,40.00767794716726,11.785732764994165,40.903675077744666,11.480166778540267,40.060383660730636,11.33520582437724,39.32250367084335,11.084112743059139
40.53473508280103,12.036713298987607,40.587440796364405,11.776728979021307,41.48343792694181,11.466098362957677,40.64014650992778,11.315397495236951,39.875913663258814,11.058046782667713
41.11449793199817,12.03097338542991,41.16720364556155,11.766262077827859,42.06320077613896,11.452255042024406,41.19355650234324,11.295746732351187,40.40297079889258,11.031429340385449
41.694260781195325,12.025683661170854,41.7469664947587,11.75737083917966,42.64296362533611,11.43739879516919,41.60322363958585,11.270266018047996,40.95638079130804,11.00465433184866
42.27402363039247,12.018480632392567,42.32672934395585,11.746116106713586,43.22272647453325,11.424343305508543,42.142259346484025,11.246473513614717,41.5097907837235,10.979680080506443
42.853786479589616,12.012403076860888,42.90649219315299,11.737224868065388,43.802489323730406,11.410725079224594,42.65733791085339,11.217818964756093,41.984142205793894,10.95510537216677
43.43354932878676,12.00666316330319,43.48625504235014,11.726195230248637,44.35589931614586,11.387360254625026,43.22272647453325,11.190920154162177,42.48484648464598,10.927559414456056
44.01331217798391,12.001485986368797,44.06601789154729,11.716966349626457,44.882956451779634,11.360866614399889,43.74978361016702,11.163471112203254,42.969739049429045,10.900941972173792
44.59307502718106,11.99597116746042,44.645780740744435,11.706499448433007,45.207975018753785,11.33775689706955,44.250487889019105,11.137403901285998,43.206914760464244,10.874076925777274
45.1728378763782,11.989443422630098,45.22554358994158,11.696707831187524,45.72624786879366,11.317535894405506,44.77754502465287,11.11053885488948,43.55025483739138,10.843197155528216
45.75260072557535,11.982015299202489,45.805306439138725,11.685678193370771,46.279657861209124,11.294463692850055,45.330955017068334,11.08433783770846,43.859986465799544,10.810735291458212
46.3323635747725,11.975712649021487,46.38506928833588,11.673410534982752,46.85942071040627,11.276456120904337,45.884365009483794,11.056561157982191,44.17142931867404,10.778996945903884
46.912126423969646,11.9685096202432,46.96483213753302,11.662718539139982,47.439183559603414,11.256872886413369,46.437775001899254,11.029527290598683,44.49577217137175,10.747760734567274
