values(1);values(2);values(3);values(4);
nan;nan;nan;nan;
nan;nan;nan;nan;
nan;nan;nan;nan;
nan;nan;nan;nan;
11.765427;11.718593;11.765969;66.560478;
11.763497;11.71667;11.767929;66.633263;
11.763497;11.71667;11.767929;66.633263;
11.763497;11.71667;11.767929;66.633263;
11.765887;11.71873;11.775064;66.488373;
11.765887;11.71873;11.775064;66.488373;
11.765887;11.71873;11.775064;66.488373;
11.765887;11.71873;11.775064;66.488373;
11.762425;11.719233;11.768443;66.826569;
11.762425;11.719233;11.768443;66.826569;
11.762425;11.719233;11.768443;66.826569;
11.763865;11.723147;11.77086;67.035629;
11.763865;11.723147;11.77086;67.035629;
11.763865;11.723147;11.77086;67.035629;
11.765414;11.721571;11.768785;66.948769;
11.765414;11.721571;11.768785;66.948769;
11.765414;11.721571;11.768785;66.948769;
11.765414;11.721571;11.768785;66.948769;
11.756694;11.720651;11.76852;67.114418;
11.756694;11.720651;11.76852;67.114418;
11.756694;11.720651;11.76852;67.114418;
11.757078;11.716109;11.768668;66.827644;
11.757078;11.716109;11.768668;66.827644;
11.757078;11.716109;11.768668;66.827644;
11.765978;11.718301;11.769183;66.87252;
11.765978;11.718301;11.769183;66.87252;
11.765978;11.718301;11.769183;66.87252;
11.765978;11.718301;11.769183;66.87252;
11.760091;11.717141;11.769471;66.963776;
11.760091;11.717141;11.769471;66.963776;
11.760091;11.717141;11.769471;66.963776;
11.760091;11.717141;11.769471;66.963776;
11.76652;11.718002;11.769014;66.66993;
11.76652;11.718002;11.769014;66.66993;
11.76652;11.718002;11.769014;66.66993;
11.76652;11.718002;11.769014;66.66993;
11.762876;11.718131;11.770539;67.068939;
11.762876;11.718131;11.770539;67.068939;
11.762876;11.718131;11.770539;67.068939;
11.762876;11.718131;11.770539;67.068939;
11.757896;11.716178;11.769883;67.149529;
11.757896;11.716178;11.769883;67.149529;
11.757896;11.716178;11.769883;67.149529;
11.758015;11.715502;11.766087;66.612457;
11.758015;11.715502;11.766087;66.612457;
11.758015;11.715502;11.766087;66.612457;
11.755994;11.714723;11.769094;66.605675;
11.755994;11.714723;11.769094;66.605675;
11.755994;11.714723;11.769094;66.605675;
11.761624;11.71347;11.766778;66.670029;
11.761624;11.71347;11.766778;66.670029;
11.761624;11.71347;11.766778;66.670029;
11.758769;11.717038;11.767038;66.521576;
11.758769;11.717038;11.767038;66.521576;
11.758769;11.717038;11.767038;66.521576;
11.758769;11.717038;11.767038;66.521576;
11.759676;11.715694;11.773375;67.017036;
11.759676;11.715694;11.773375;67.017036;
11.759676;11.715694;11.773375;67.017036;
11.759262;11.719147;11.770494;66.902489;
11.759262;11.719147;11.770494;66.902489;
11.759262;11.719147;11.770494;66.902489;
11.759262;11.719147;11.770494;66.902489;
11.756369;11.715774;11.76393;66.772881;
11.756369;11.715774;11.76393;66.772881;
11.756369;11.715774;11.76393;66.772881;
11.761546;11.717954;11.773373;66.662926;
11.761546;11.717954;11.773373;66.662926;
11.761546;11.717954;11.773373;66.662926;
11.761546;11.717954;11.773373;66.662926;
11.761283;11.712652;11.765224;66.447037;
11.761283;11.712652;11.765224;66.447037;
11.761283;11.712652;11.765224;66.447037;
11.761283;11.712652;11.765224;66.447037;
11.768242;11.714458;11.767144;66.307892;
11.768242;11.714458;11.767144;66.307892;
11.768242;11.714458;11.767144;66.307892;
11.768242;11.714458;11.767144;66.307892;
11.766572;11.713387;11.769069;66.607361;
11.766572;11.713387;11.769069;66.607361;
11.766572;11.713387;11.769069;66.607361;
11.763387;11.70949;11.770044;66.657608;
11.763387;11.70949;11.770044;66.657608;
11.763387;11.70949;11.770044;66.657608;
11.765171;11.713749;11.764509;66.834274;
11.765171;11.713749;11.764509;66.834274;
11.765171;11.713749;11.764509;66.834274;
11.765171;11.713749;11.764509;66.834274;
11.750254;11.712527;11.762911;66.571922;
11.750254;11.712527;11.762911;66.571922;
11.750254;11.712527;11.762911;66.571922;
11.750254;11.712527;11.762911;66.571922;
11.755017;11.710359;11.767948;66.999313;
11.755017;11.710359;11.767948;66.999313;
11.755017;11.710359;11.767948;66.999313;
11.759233;11.712189;11.76272;66.695053;
11.759233;11.712189;11.76272;66.695053;
11.759233;11.712189;11.76272;66.695053;
11.758393;11.711549;11.76331;66.743645;
11.758393;11.711549;11.76331;66.743645;
11.758393;11.711549;11.76331;66.743645;
11.762599;11.716763;11.764719;66.756744;
11.762599;11.716763;11.764719;66.756744;
11.762599;11.716763;11.764719;66.756744;
11.764107;11.71974;11.75918;66.684837;
11.764107;11.71974;11.75918;66.684837;
11.764107;11.71974;11.75918;66.684837;
11.764107;11.71974;11.75918;66.684837;
11.761941;11.707297;11.761719;66.609917;
11.761941;11.707297;11.761719;66.609917;
11.761941;11.707297;11.761719;66.609917;
11.761941;11.707297;11.761719;66.609917;
11.761259;11.713399;11.768681;66.354469;
11.761259;11.713399;11.768681;66.354469;
11.761259;11.713399;11.768681;66.354469;
11.761259;11.713399;11.768681;66.354469;
11.756021;11.710946;11.76314;66.471405;
11.756021;11.710946;11.76314;66.471405;
11.756021;11.710946;11.76314;66.471405;
11.756021;11.710946;11.76314;66.471405;
11.757607;11.709029;11.763204;66.740906;
11.757607;11.709029;11.763204;66.740906;
11.757607;11.709029;11.763204;66.740906;
11.757607;11.709029;11.763204;66.740906;
11.754793;11.707337;11.761202;66.834801;
11.754793;11.707337;11.761202;66.834801;
11.754793;11.707337;11.761202;66.834801;
11.758589;11.709346;11.764579;66.582565;
11.758589;11.709346;11.764579;66.582565;
11.758589;11.709346;11.764579;66.582565;
11.756486;11.709296;11.765029;66.817528;
11.756486;11.709296;11.765029;66.817528;
11.756486;11.709296;11.765029;66.817528;
11.756486;11.709296;11.765029;66.817528;
11.756425;11.705017;11.762589;66.915817;
11.756425;11.705017;11.762589;66.915817;
11.756425;11.705017;11.762589;66.915817;
11.754159;11.71053;11.768189;66.400726;
11.754159;11.71053;11.768189;66.400726;
11.754159;11.71053;11.768189;66.400726;
11.753497;11.713068;11.764713;66.714027;
11.753497;11.713068;11.764713;66.714027;
11.753497;11.713068;11.764713;66.714027;
11.753497;11.713068;11.764713;66.714027;
11.755181;11.707886;11.76695;66.750717;
11.755181;11.707886;11.76695;66.750717;
11.755181;11.707886;11.76695;66.750717;
11.755181;11.707886;11.76695;66.750717;
11.751319;11.709249;11.768022;66.836052;
11.751319;11.709249;11.768022;66.836052;
11.751319;11.709249;11.768022;66.836052;
11.750174;11.70775;11.759057;66.616348;
11.750174;11.70775;11.759057;66.616348;
11.750174;11.70775;11.759057;66.616348;
11.750961;11.711836;11.764811;66.840347;
11.750961;11.711836;11.764811;66.840347;
11.750961;11.711836;11.764811;66.840347;
11.750961;11.711836;11.764811;66.840347;
11.753364;11.70828;11.772987;66.789322;
11.753364;11.70828;11.772987;66.789322;
11.753364;11.70828;11.772987;66.789322;
11.750645;11.704082;11.765542;66.713326;
11.750645;11.704082;11.765542;66.713326;
11.750645;11.704082;11.765542;66.713326;
11.750645;11.704082;11.765542;66.713326;
11.750615;11.70524;11.763076;66.977303;
11.750615;11.70524;11.763076;66.977303;
11.750615;11.70524;11.763076;66.977303;
11.749609;11.708107;11.762292;67.084045;
11.749609;11.708107;11.762292;67.084045;
11.749609;11.708107;11.762292;67.084045;
11.749609;11.708107;11.762292;67.084045;
11.744788;11.704107;11.757528;66.949249;
11.744788;11.704107;11.757528;66.949249;
11.744788;11.704107;11.757528;66.949249;
11.748901;11.703302;11.76258;67.056114;
11.748901;11.703302;11.76258;67.056114;
11.748901;11.703302;11.76258;67.056114;
11.749715;11.701728;11.766577;67.140244;
11.749715;11.701728;11.766577;67.140244;
11.749715;11.701728;11.766577;67.140244;
11.749715;11.701728;11.766577;67.140244;
11.752285;11.704942;11.763768;66.966888;
11.752285;11.704942;11.763768;66.966888;
11.752285;11.704942;11.763768;66.966888;
11.748317;11.6998;11.762096;66.683479;
11.748317;11.6998;11.762096;66.683479;
11.748317;11.6998;11.762096;66.683479;
11.742212;11.699152;11.760942;67.052094;
11.742212;11.699152;11.760942;67.052094;
11.742212;11.699152;11.760942;67.052094;
11.742212;11.699152;11.760942;67.052094;
11.742212;11.699152;11.760942;67.052094;
11.744936;11.693918;11.757975;67.080406;
11.744936;11.693918;11.757975;67.080406;
11.744936;11.693918;11.757975;67.080406;
11.745339;11.696639;11.756847;67.156456;
11.745339;11.696639;11.756847;67.156456;
11.745339;11.696639;11.756847;67.156456;
11.745339;11.696639;11.756847;67.156456;
11.749178;11.692591;11.758312;67.281143;
11.749178;11.692591;11.758312;67.281143;
11.749178;11.692591;11.758312;67.281143;
11.747167;11.696065;11.760512;67.023132;
11.747167;11.696065;11.760512;67.023132;
11.747167;11.696065;11.760512;67.023132;
11.748691;11.701924;11.759168;67.313896;
11.748691;11.701924;11.759168;67.313896;
11.748691;11.701924;11.759168;67.313896;
11.748691;11.701924;11.759168;67.313896;
11.752189;11.699687;11.758408;67.292007;
11.752189;11.699687;11.758408;67.292007;
11.752189;11.699687;11.758408;67.292007;
11.744178;11.700503;11.757964;67.412758;
11.744178;11.700503;11.757964;67.412758;
11.744178;11.700503;11.757964;67.412758;
11.743094;11.699963;11.758818;66.88723;
11.743094;11.699963;11.758818;66.88723;
11.743094;11.699963;11.758818;66.88723;
11.743094;11.699963;11.758818;66.88723;
11.744761;11.700192;11.756957;66.944275;
11.744761;11.700192;11.756957;66.944275;
11.744761;11.700192;11.756957;66.944275;
11.744761;11.700192;11.756957;66.944275;
11.748991;11.696857;11.756938;67.259132;
11.748991;11.696857;11.756938;67.259132;
11.748991;11.696857;11.756938;67.259132;
11.748432;11.703089;11.760366;66.495171;
11.748432;11.703089;11.760366;66.495171;
11.748432;11.703089;11.760366;66.495171;
11.749634;11.701303;11.75603;66.767639;
11.749634;11.701303;11.75603;66.767639;
11.749634;11.701303;11.75603;66.767639;
11.749634;11.701303;11.75603;66.767639;
11.744993;11.697803;11.757373;67.013901;
11.744993;11.697803;11.757373;67.013901;
11.744993;11.697803;11.757373;67.013901;
11.744993;11.697803;11.757373;67.013901;
11.742346;11.696508;11.7536;67.310104;
11.742346;11.696508;11.7536;67.310104;
11.742346;11.696508;11.7536;67.310104;
11.744872;11.698153;11.757377;67.030411;
11.744872;11.698153;11.757377;67.030411;
11.744872;11.698153;11.757377;67.030411;
11.744872;11.698153;11.757377;67.030411;
11.74496;11.696589;11.755319;67.085075;
11.74496;11.696589;11.755319;67.085075;
11.74496;11.696589;11.755319;67.085075;
11.745031;11.695625;11.760201;66.586174;
11.745031;11.695625;11.760201;66.586174;
11.745031;11.695625;11.760201;66.586174;
11.745031;11.695625;11.760201;66.586174;
11.745798;11.694712;11.752563;67.157333;
11.745798;11.694712;11.752563;67.157333;
11.745798;11.694712;11.752563;67.157333;
11.741972;11.692595;11.754001;67.002556;
11.741972;11.692595;11.754001;67.002556;
11.741972;11.692595;11.754001;67.002556;
11.746242;11.693416;11.753342;66.827095;
11.746242;11.693416;11.753342;66.827095;
11.746242;11.693416;11.753342;66.827095;
11.746242;11.693416;11.753342;66.827095;
11.7445;11.697188;11.754115;66.831261;
11.7445;11.697188;11.754115;66.831261;
11.7445;11.697188;11.754115;66.831261;
11.743017;11.698809;11.752888;66.781441;
11.743017;11.698809;11.752888;66.781441;
11.743017;11.698809;11.752888;66.781441;
11.743017;11.698809;11.752888;66.781441;
11.747619;11.695964;11.755811;66.798058;
11.747619;11.695964;11.755811;66.798058;
11.747619;11.695964;11.755811;66.798058;
11.737972;11.696307;11.750793;66.980995;
11.737972;11.696307;11.750793;66.980995;
11.737972;11.696307;11.750793;66.980995;
11.741261;11.698539;11.7488;66.532646;
11.741261;11.698539;11.7488;66.532646;
11.741261;11.698539;11.7488;66.532646;
11.741261;11.698539;11.7488;66.532646;
11.742416;11.695959;11.753184;66.81675;
11.742416;11.695959;11.753184;66.81675;
11.742416;11.695959;11.753184;66.81675;
11.741209;11.694824;11.750663;66.749641;
11.741209;11.694824;11.750663;66.749641;
11.741209;11.694824;11.750663;66.749641;
11.746575;11.691502;11.748974;67.143608;
11.746575;11.691502;11.748974;67.143608;
11.746575;11.691502;11.748974;67.143608;
11.746575;11.691502;11.748974;67.143608;
11.751302;11.697722;11.753308;67.142799;
11.751302;11.697722;11.753308;67.142799;
11.751302;11.697722;11.753308;67.142799;
11.747732;11.69346;11.74872;66.964882;
11.747732;11.69346;11.74872;66.964882;
11.747732;11.69346;11.74872;66.964882;
11.747732;11.69346;11.74872;66.964882;
11.744216;11.693509;11.750064;66.870964;
11.744216;11.693509;11.750064;66.870964;
11.744216;11.693509;11.750064;66.870964;
11.744216;11.693509;11.750064;66.870964;
11.741824;11.695482;11.750979;67.096519;
11.741824;11.695482;11.750979;67.096519;
11.741824;11.695482;11.750979;67.096519;
11.741824;11.695482;11.750979;67.096519;
11.744019;11.695923;11.751899;66.937729;
11.744019;11.695923;11.751899;66.937729;
11.744019;11.695923;11.751899;66.937729;
11.752784;11.699572;11.751093;66.802872;
11.752784;11.699572;11.751093;66.802872;
11.752784;11.699572;11.751093;66.802872;
11.746637;11.691242;11.754161;66.924126;
11.746637;11.691242;11.754161;66.924126;
11.746637;11.691242;11.754161;66.924126;
11.746637;11.691242;11.754161;66.924126;
11.752501;11.698212;11.751521;67.185371;
11.752501;11.698212;11.751521;67.185371;
11.752501;11.698212;11.751521;67.185371;
11.748646;11.693751;11.750208;66.778557;
11.748646;11.693751;11.750208;66.778557;
11.748646;11.693751;11.750208;66.778557;
11.742951;11.693069;11.74842;66.50885;
11.742951;11.693069;11.74842;66.50885;
11.742951;11.693069;11.74842;66.50885;
11.742951;11.693069;11.74842;66.50885;
11.744944;11.693277;11.747932;66.455666;
11.744944;11.693277;11.747932;66.455666;
11.744944;11.693277;11.747932;66.455666;
11.743463;11.68933;11.74965;66.624977;
11.743463;11.68933;11.74965;66.624977;
11.743463;11.68933;11.74965;66.624977;
11.741445;11.696975;11.748864;66.349304;
11.741445;11.696975;11.748864;66.349304;
11.741445;11.696975;11.748864;66.349304;
11.741445;11.696975;11.748864;66.349304;
11.741445;11.696975;11.748864;66.349304;
11.744272;11.690692;11.751934;67.052322;
11.744272;11.690692;11.751934;67.052322;
11.744272;11.690692;11.751934;67.052322;
11.73991;11.690195;11.746941;66.758499;
11.73991;11.690195;11.746941;66.758499;
11.73991;11.690195;11.746941;66.758499;
11.73991;11.690195;11.746941;66.758499;
11.744601;11.68603;11.751871;66.68885;
11.744601;11.68603;11.751871;66.68885;
11.744601;11.68603;11.751871;66.68885;
11.744601;11.68603;11.751871;66.68885;
11.748256;11.692357;11.750414;66.504707;
11.748256;11.692357;11.750414;66.504707;
11.748256;11.692357;11.750414;66.504707;
11.748256;11.692357;11.750414;66.504707;
11.743653;11.688825;11.748268;66.551117;
11.743653;11.688825;11.748268;66.551117;
11.743653;11.688825;11.748268;66.551117;
11.747501;11.690717;11.750251;66.611374;
11.747501;11.690717;11.750251;66.611374;
11.747501;11.690717;11.750251;66.611374;
11.746463;11.689804;11.749008;66.922539;
11.746463;11.689804;11.749008;66.922539;
11.746463;11.689804;11.749008;66.922539;
11.746463;11.689804;11.749008;66.922539;
11.743795;11.688362;11.751223;66.842979;
11.743795;11.688362;11.751223;66.842979;
11.743795;11.688362;11.751223;66.842979;
11.743795;11.688362;11.751223;66.842979;
11.741856;11.689387;11.752154;67.048683;
11.741856;11.689387;11.752154;67.048683;
11.741856;11.689387;11.752154;67.048683;
11.742046;11.68442;11.742997;66.76548;
11.742046;11.68442;11.742997;66.76548;
11.742046;11.68442;11.742997;66.76548;
11.744956;11.690118;11.74757;66.778404;
11.744956;11.690118;11.74757;66.778404;
11.744956;11.690118;11.74757;66.778404;
11.744956;11.690118;11.74757;66.778404;
11.742337;11.692319;11.746911;67.220734;
11.742337;11.692319;11.746911;67.220734;
11.742337;11.692319;11.746911;67.220734;
11.742337;11.692319;11.746911;67.220734;
11.740458;11.687563;11.741413;67.216217;
11.740458;11.687563;11.741413;67.216217;
11.740458;11.687563;11.741413;67.216217;
11.740458;11.687563;11.741413;67.216217;
11.741755;11.688235;11.745778;67.027252;
11.741755;11.688235;11.745778;67.027252;
11.741755;11.688235;11.745778;67.027252;
11.741755;11.688235;11.745778;67.027252;
11.73783;11.683053;11.740141;66.829956;
11.73783;11.683053;11.740141;66.829956;
11.73783;11.683053;11.740141;66.829956;
11.73783;11.683053;11.740141;66.829956;
11.738765;11.6842;11.739908;66.79364;
11.738765;11.6842;11.739908;66.79364;
11.738765;11.6842;11.739908;66.79364;
11.73842;11.687831;11.74087;66.665565;
11.73842;11.687831;11.74087;66.665565;
11.73842;11.687831;11.74087;66.665565;
11.743162;11.687936;11.744914;66.58638;
11.743162;11.687936;11.744914;66.58638;
11.743162;11.687936;11.744914;66.58638;
11.743162;11.687936;11.744914;66.58638;
11.741647;11.688382;11.748405;66.589317;
11.741647;11.688382;11.748405;66.589317;
11.741647;11.688382;11.748405;66.589317;
11.739407;11.687451;11.742233;66.915787;
11.739407;11.687451;11.742233;66.915787;
11.739407;11.687451;11.742233;66.915787;
11.739407;11.687451;11.742233;66.915787;
11.737936;11.686782;11.740339;66.905151;
11.737936;11.686782;11.740339;66.905151;
11.737936;11.686782;11.740339;66.905151;
11.735312;11.685496;11.740713;67.068588;
11.735312;11.685496;11.740713;67.068588;
11.735312;11.685496;11.740713;67.068588;
11.735312;11.685496;11.740713;67.068588;
11.735661;11.686916;11.746305;66.883461;
11.735661;11.686916;11.746305;66.883461;
11.735661;11.686916;11.746305;66.883461;
11.736191;11.682533;11.743965;66.626312;
11.736191;11.682533;11.743965;66.626312;
11.736191;11.682533;11.743965;66.626312;
11.736191;11.682533;11.743965;66.626312;
11.743617;11.686442;11.748384;66.579178;
11.743617;11.686442;11.748384;66.579178;
11.743617;11.686442;11.748384;66.579178;
11.741276;11.690508;11.742762;66.671585;
11.741276;11.690508;11.742762;66.671585;
11.741276;11.690508;11.742762;66.671585;
11.741276;11.690508;11.742762;66.671585;
11.739539;11.684433;11.745235;66.600861;
11.739539;11.684433;11.745235;66.600861;
11.739539;11.684433;11.745235;66.600861;
11.737223;11.689463;11.747146;66.255432;
11.737223;11.689463;11.747146;66.255432;
11.737223;11.689463;11.747146;66.255432;
11.739261;11.688364;11.746499;66.409264;
11.739261;11.688364;11.746499;66.409264;
11.739261;11.688364;11.746499;66.409264;
11.739261;11.688364;11.746499;66.409264;
11.734272;11.68857;11.748826;67.087234;
11.734272;11.68857;11.748826;67.087234;
11.734272;11.68857;11.748826;67.087234;
11.734272;11.68857;11.748826;67.087234;
11.732807;11.689077;11.74439;67.074409;
11.732807;11.689077;11.74439;67.074409;
11.732807;11.689077;11.74439;67.074409;
11.732764;11.683226;11.746632;67.334297;
11.732764;11.683226;11.746632;67.334297;
11.732764;11.683226;11.746632;67.334297;
11.732764;11.683226;11.746632;67.334297;
11.731288;11.685381;11.74585;67.17244;
11.731288;11.685381;11.74585;67.17244;
11.731288;11.685381;11.74585;67.17244;
11.733419;11.688427;11.746057;66.784851;
11.733419;11.688427;11.746057;66.784851;
11.733419;11.688427;11.746057;66.784851;
11.733419;11.688427;11.746057;66.784851;
11.733419;11.688427;11.746057;66.784851;
11.729878;11.686893;11.746601;66.629021;
11.729878;11.686893;11.746601;66.629021;
11.729878;11.686893;11.746601;66.629021;
11.731526;11.690142;11.741198;66.708153;
11.731526;11.690142;11.741198;66.708153;
11.731526;11.690142;11.741198;66.708153;
11.731526;11.690142;11.741198;66.708153;
11.72982;11.683099;11.741704;66.742165;
11.72982;11.683099;11.741704;66.742165;
11.72982;11.683099;11.741704;66.742165;
11.72982;11.683099;11.741704;66.742165;
11.733245;11.687457;11.747193;66.573753;
11.733245;11.687457;11.747193;66.573753;
11.733245;11.687457;11.747193;66.573753;
11.729825;11.685568;11.74265;66.490707;
11.729825;11.685568;11.74265;66.490707;
11.729825;11.685568;11.74265;66.490707;
11.731256;11.681999;11.744093;66.60894;
11.731256;11.681999;11.744093;66.60894;
11.731256;11.681999;11.744093;66.60894;
11.731256;11.681999;11.744093;66.60894;
11.733345;11.681327;11.744451;66.640091;
11.733345;11.681327;11.744451;66.640091;
11.733345;11.681327;11.744451;66.640091;
11.730802;11.67892;11.746804;66.500168;
11.730802;11.67892;11.746804;66.500168;
11.730802;11.67892;11.746804;66.500168;
11.730322;11.679955;11.742824;66.430222;
11.730322;11.679955;11.742824;66.430222;
11.730322;11.679955;11.742824;66.430222;
11.730322;11.679955;11.742824;66.430222;
11.728045;11.684669;11.73987;66.463249;
11.728045;11.684669;11.73987;66.463249;
11.728045;11.684669;11.73987;66.463249;
11.728045;11.684669;11.73987;66.463249;
11.726961;11.681694;11.742238;66.486763;
11.726961;11.681694;11.742238;66.486763;
11.726961;11.681694;11.742238;66.486763;
11.723825;11.681857;11.739975;66.598679;
11.723825;11.681857;11.739975;66.598679;
11.723825;11.681857;11.739975;66.598679;
11.72992;11.68536;11.74482;66.452934;
11.72992;11.68536;11.74482;66.452934;
11.72992;11.68536;11.74482;66.452934;
11.72992;11.68536;11.74482;66.452934;
11.728629;11.685606;11.742554;66.95723;
11.728629;11.685606;11.742554;66.95723;
11.728629;11.685606;11.742554;66.95723;
11.732113;11.682065;11.743095;66.733551;
11.732113;11.682065;11.743095;66.733551;
11.732113;11.682065;11.743095;66.733551;
11.732113;11.682065;11.743095;66.733551;
11.727372;11.67869;11.741163;66.867554;
11.727372;11.67869;11.741163;66.867554;
11.727372;11.67869;11.741163;66.867554;
11.728992;11.67911;11.742044;66.663483;
11.728992;11.67911;11.742044;66.663483;
11.728992;11.67911;11.742044;66.663483;
11.728505;11.680847;11.740934;66.409889;
11.728505;11.680847;11.740934;66.409889;
11.728505;11.680847;11.740934;66.409889;
11.728505;11.680847;11.740934;66.409889;
11.728264;11.680726;11.740562;66.873596;
11.728264;11.680726;11.740562;66.873596;
11.728264;11.680726;11.740562;66.873596;
11.729005;11.682196;11.73799;67.050842;
11.729005;11.682196;11.73799;67.050842;
11.729005;11.682196;11.73799;67.050842;
11.729005;11.682196;11.73799;67.050842;
11.720147;11.675434;11.737842;67.262444;
11.720147;11.675434;11.737842;67.262444;
11.720147;11.675434;11.737842;67.262444;
11.720147;11.675434;11.737842;67.262444;
11.727339;11.674404;11.744052;67.039268;
11.727339;11.674404;11.744052;67.039268;
11.727339;11.674404;11.744052;67.039268;
11.727339;11.674404;11.744052;67.039268;
11.730481;11.678691;11.74614;66.688652;
11.730481;11.678691;11.74614;66.688652;
11.730481;11.678691;11.74614;66.688652;
11.726613;11.677676;11.743706;66.880852;
11.726613;11.677676;11.743706;66.880852;
11.726613;11.677676;11.743706;66.880852;
11.726613;11.677676;11.743706;66.880852;
11.728892;11.677277;11.737654;66.918976;
11.728892;11.677277;11.737654;66.918976;
11.728892;11.677277;11.737654;66.918976;
11.72904;11.675506;11.738648;67.166115;
11.72904;11.675506;11.738648;67.166115;
11.72904;11.675506;11.738648;67.166115;
11.72904;11.675506;11.738648;67.166115;
11.728318;11.674484;11.739783;67.053154;
11.728318;11.674484;11.739783;67.053154;
11.728318;11.674484;11.739783;67.053154;
11.726817;11.673652;11.739751;66.808746;
11.726817;11.673652;11.739751;66.808746;
11.726817;11.673652;11.739751;66.808746;
11.726817;11.673652;11.739751;66.808746;
11.726955;11.679076;11.739655;66.577621;
11.726955;11.679076;11.739655;66.577621;
11.726955;11.679076;11.739655;66.577621;
11.726955;11.679076;11.739655;66.577621;
11.727903;11.677841;11.734026;66.707397;
11.727903;11.677841;11.734026;66.707397;
11.727903;11.677841;11.734026;66.707397;
11.722932;11.675724;11.7373;66.4328;
11.722932;11.675724;11.7373;66.4328;
11.722932;11.675724;11.7373;66.4328;
11.722932;11.675724;11.7373;66.4328;
11.728878;11.670845;11.739127;66.885399;
11.728878;11.670845;11.739127;66.885399;
11.728878;11.670845;11.739127;66.885399;
11.728878;11.670845;11.739127;66.885399;
11.727653;11.674288;11.735722;66.526894;
11.727653;11.674288;11.735722;66.526894;
11.727653;11.674288;11.735722;66.526894;
11.72597;11.671884;11.737448;66.753204;
11.72597;11.671884;11.737448;66.753204;
11.72597;11.671884;11.737448;66.753204;
11.72597;11.671884;11.737448;66.753204;
11.732007;11.671283;11.735268;66.392921;
11.732007;11.671283;11.735268;66.392921;
11.732007;11.671283;11.735268;66.392921;
11.727523;11.669218;11.734255;66.925705;
11.727523;11.669218;11.734255;66.925705;
11.727523;11.669218;11.734255;66.925705;
11.727523;11.669218;11.734255;66.925705;
11.72482;11.67383;11.734106;66.641289;
11.72482;11.67383;11.734106;66.641289;
11.72482;11.67383;11.734106;66.641289;
11.72482;11.67383;11.734106;66.641289;
11.72534;11.670609;11.733418;66.553398;
11.72534;11.670609;11.733418;66.553398;
11.72534;11.670609;11.733418;66.553398;
11.729708;11.669296;11.735929;67.142075;
11.729708;11.669296;11.735929;67.142075;
11.729708;11.669296;11.735929;67.142075;
11.729708;11.669296;11.735929;67.142075;
11.727962;11.671316;11.737138;66.686493;
11.727962;11.671316;11.737138;66.686493;
11.727962;11.671316;11.737138;66.686493;
11.728667;11.671729;11.738768;67.005066;
11.728667;11.671729;11.738768;67.005066;
11.728667;11.671729;11.738768;67.005066;
11.728667;11.671729;11.738768;67.005066;
11.728667;11.671729;11.738768;67.005066;
11.727766;11.674842;11.738908;66.654999;
11.727766;11.674842;11.738908;66.654999;
11.727766;11.674842;11.738908;66.654999;
11.727897;11.671603;11.738378;66.855606;
11.727897;11.671603;11.738378;66.855606;
11.727897;11.671603;11.738378;66.855606;
11.727897;11.671603;11.738378;66.855606;
11.726985;11.667552;11.736567;66.668076;
11.726985;11.667552;11.736567;66.668076;
11.726985;11.667552;11.736567;66.668076;
11.723325;11.670568;11.734084;66.835075;
11.723325;11.670568;11.734084;66.835075;
11.723325;11.670568;11.734084;66.835075;
11.723252;11.670435;11.732834;66.647667;
11.723252;11.670435;11.732834;66.647667;
11.723252;11.670435;11.732834;66.647667;
11.723252;11.670435;11.732834;66.647667;
11.725964;11.6664;11.734035;66.868881;
11.725964;11.6664;11.734035;66.868881;
11.725964;11.6664;11.734035;66.868881;
11.725964;11.6664;11.734035;66.868881;
11.725388;11.667247;11.733953;66.755836;
11.725388;11.667247;11.733953;66.755836;
11.725388;11.667247;11.733953;66.755836;
11.725388;11.667247;11.733953;66.755836;
11.721735;11.666844;11.735123;66.496803;
11.721735;11.666844;11.735123;66.496803;
11.721735;11.666844;11.735123;66.496803;
11.721735;11.666844;11.735123;66.496803;
11.724009;11.662053;11.735122;66.356277;
11.724009;11.662053;11.735122;66.356277;
11.724009;11.662053;11.735122;66.356277;
11.727048;11.666426;11.735693;66.321289;
11.727048;11.666426;11.735693;66.321289;
11.727048;11.666426;11.735693;66.321289;
11.727048;11.666426;11.735693;66.321289;
11.724226;11.668063;11.735948;66.114182;
11.724226;11.668063;11.735948;66.114182;
11.724226;11.668063;11.735948;66.114182;
11.724226;11.668063;11.735948;66.114182;
11.726591;11.664888;11.735753;66.382332;
11.726591;11.664888;11.735753;66.382332;
11.726591;11.664888;11.735753;66.382332;
11.720939;11.663704;11.735705;66.758476;
11.720939;11.663704;11.735705;66.758476;
11.720939;11.663704;11.735705;66.758476;
11.720939;11.663704;11.735705;66.758476;
11.722406;11.668843;11.733428;66.547951;
11.722406;11.668843;11.733428;66.547951;
11.722406;11.668843;11.733428;66.547951;
11.718243;11.663808;11.737681;66.298553;
11.718243;11.663808;11.737681;66.298553;
11.718243;11.663808;11.737681;66.298553;
11.720273;11.667452;11.737568;66.245819;
11.720273;11.667452;11.737568;66.245819;
11.720273;11.667452;11.737568;66.245819;
11.720273;11.667452;11.737568;66.245819;
11.722027;11.664417;11.737253;66.059746;
11.722027;11.664417;11.737253;66.059746;
11.722027;11.664417;11.737253;66.059746;
