values(1);values(2);values(3);values(4);
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.60000002;1.46;0.1;31;
-0.60000002;1.46;0.1;31;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.60000002;1.46;0.1;31;
-0.60000002;1.46;0.1;31;
-0.69999999;1.47;0;30.9;
-0.69999999;1.47;0;30.9;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.47;0.1;30.9;
-0.69999999;1.47;0.1;30.9;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.45;0.1;30.9;
-0.69999999;1.45;0.1;30.9;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.46;0.1;30.9;
-0.69999999;1.45;0;31;
-0.69999999;1.45;0;31;
-0.69999999;1.4400001;0;31;
-0.69999999;1.4400001;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.2;31.1;
-0.69999999;1.45;0.2;31.1;
-0.69999999;1.45;0.2;31.1;
-0.69999999;1.45;0.2;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.46;0.2;31.1;
-0.69999999;1.46;0.2;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.47;0.1;31.1;
-0.80000001;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.60000002;1.45;0;31.1;
-0.60000002;1.45;0;31.1;
-0.60000002;1.4400001;0.1;31;
-0.60000002;1.4400001;0.1;31;
-0.60000002;1.4400001;0;31;
-0.60000002;1.4400001;0;31;
-0.60000002;1.45;0;31;
-0.60000002;1.45;0;31;
-0.60000002;1.4400001;0;31;
-0.60000002;1.4400001;0;31;
-0.60000002;1.4400001;0;31;
-0.60000002;1.4400001;0;31;
-0.69999999;1.45;0;31;
-0.69999999;1.45;0;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0;31;
-0.80000001;1.45;0;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.47;0.1;31;
-0.69999999;1.47;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.45;0;31.1;
-0.80000001;1.45;0;31.1;
-0.80000001;1.4400001;0;31;
-0.80000001;1.4400001;0;31;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.46;0.2;31;
-0.69999999;1.46;0.2;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.4400001;0.1;31.1;
-0.80000001;1.4400001;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.47;0.1;31.1;
-0.80000001;1.47;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.4400001;0.2;31.1;
-0.80000001;1.4400001;0.2;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.4400001;0.1;31.1;
-0.80000001;1.4400001;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.47;0;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.80000001;1.4400001;0.1;31.1;
-0.80000001;1.4400001;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.4400001;0.1;31;
-0.80000001;1.4400001;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.80000001;1.47;0.1;31.1;
-0.80000001;1.47;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31;
-0.69999999;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.45;0.1;31;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.47;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.45;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.4400001;0.1;31;
-0.69999999;1.4400001;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.80000001;1.46;0.1;31;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.46;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.45;0;31.1;
-0.69999999;1.45;0;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.69999999;1.4400001;0.1;31.1;
-0.80000001;1.4400001;0.1;31.200001;
-0.80000001;1.4400001;0.1;31.200001;
-0.80000001;1.4400001;0.1;31.200001;
-0.69999999;1.45;0.1;31.1;
-0.80000001;1.4400001;0;31.1;
-0.80000001;1.4400001;0;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.200001;
-0.69999999;1.45;0.1;31.200001;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0.1;31.1;
-0.69999999;1.45;0;31.1;
-0.69999999;1.45;0;31.1;
-0.69999999;1.46;0;31.1;
-0.69999999;1.46;0;31.1;
-0.80000001;1.45;0;31.1;
-0.80000001;1.45;0;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.69999999;1.45;0;31.1;
-0.69999999;1.45;0;31.1;
-0.80000001;1.45;0;31.1;
-0.80000001;1.45;0;31.1;
-0.69999999;1.47;0;31.1;
-0.69999999;1.47;0;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.46;0.1;31.1;
-0.80000001;1.4299999;0;31.1;
-0.80000001;1.4299999;0;31.1;
-0.69999999;1.46;0;31.1;
-0.69999999;1.46;0;31.1;
-0.80000001;1.46;0;31.1;
-0.80000001;1.46;0;31.1;
-0.80000001;1.45;0;31.1;
-0.80000001;1.45;0;31.1;
-0.69999999;1.52;0;31.1;
-0.69999999;1.52;0;31.1;
-0.69999999;1.61;0.1;31.1;
-0.80000001;1.72;0;31.1;
-0.69999999;2.0799999;0;31;
-0.69999999;2.1500001;0;31;
-0.69999999;2.1300001;0.1;31;
-0.69999999;2.1300001;0.1;31;
-0.80000001;2.3199999;0;31;
-0.80000001;2.3199999;0;31;
-0.69999999;2.1300001;0;31;
-0.69999999;2.1300001;0;31;
-0.80000001;2.0899999;0;31;
-0.80000001;2.0899999;0;31;
-0.80000001;2.04;0.1;31;
-0.80000001;2.04;0.1;31;
-0.80000001;2.8399999;0.1;31;
-0.80000001;2.8399999;0.1;31;
-0.80000001;2.5999999;0.1;31;
-0.80000001;2.5999999;0.1;31;
-0.80000001;2.3699999;0;31;
-0.80000001;2.3800001;0;31;
-0.80000001;2.3299999;0;31;
-0.80000001;2.3299999;0;31;
-0.80000001;2.45;0;31;
-0.80000001;2.45;0;31;
-0.80000001;2.3299999;0.1;31;
-0.80000001;2.3299999;0.1;31;
-0.80000001;2.26;0;31;
-0.80000001;2.26;0;31;
-0.80000001;2.23;0.1;31;
-0.80000001;2.23;0.1;31;
-0.80000001;2.1700001;0;31;
-0.80000001;2.1700001;0;31;
-0.80000001;2.26;0;31;
-0.80000001;2.26;0;31;
-0.80000001;2.24;0;31;
-0.80000001;2.24;0;31;
-0.80000001;2.2;0.1;30.9;
-0.80000001;2.2;0.1;30.9;
-0.80000001;2.1800001;0.1;31;
-0.80000001;2.1800001;0.1;31;
-0.80000001;2.1600001;0.1;31;
-0.80000001;2.1600001;0.1;31;
-0.80000001;2.1700001;0;31;
-0.80000001;2.1500001;0.1;31;
-0.80000001;2.1500001;0;31;
-0.80000001;2.1400001;0;31;
-0.80000001;2.1500001;0;31;
-0.80000001;2.1500001;0;31;
-0.80000001;2.1400001;0.1;31;
-0.80000001;2.1400001;0.1;31;
-0.80000001;2.1400001;0;31;
-0.80000001;2.1400001;0;31;
-0.80000001;2.1300001;0;31;
-0.80000001;2.1300001;0.1;31;
-0.80000001;2.1300001;0.1;31;
-0.89999998;2.1400001;0;31;
-0.80000001;2.21;0.1;31;
-0.80000001;2.21;0.1;31;
-0.80000001;2.22;0.1;31;
-0.80000001;2.22;0.1;31;
-0.80000001;2.3199999;0;31;
-0.80000001;2.3099999;0;31;
-0.80000001;2.27;0;31;
-0.80000001;2.27;0;31;
-0.80000001;2.26;0.1;30.9;
-0.80000001;2.26;0.1;30.9;
-0.80000001;2.3800001;0;31;
-0.80000001;2.3699999;0;31;
-0.80000001;2.4000001;0;31;
-0.89999998;2.4100001;0;31;
-0.80000001;2.3699999;0;31;
-0.80000001;2.3699999;0;31;
-0.80000001;2.3399999;0;31;
-0.80000001;2.3399999;0;31;
-0.80000001;2.3299999;0.1;31;
-0.80000001;2.3299999;0.1;31;
-0.80000001;2.4200001;0.1;31;
-0.80000001;2.4200001;0.1;31;
-0.80000001;2.52;0.1;31;
-0.80000001;2.52;0.1;31;
-0.80000001;2.6500001;0.1;30.9;
-0.80000001;2.6500001;0.1;30.9;
-0.80000001;2.78;0.1;31;
-0.80000001;2.78;0.1;31;
-0.80000001;2.96;0.1;31;
-0.80000001;2.96;0.1;31;
-0.80000001;2.9000001;0.1;31;
-0.80000001;2.9000001;0.1;31;
-0.80000001;2.8099999;0.1;31;
-0.80000001;2.8099999;0.1;31;
-0.80000001;2.72;0.1;31;
-0.80000001;2.72;0.1;31;
-0.80000001;2.6800001;0.1;31;
-0.80000001;2.6800001;0.1;31;
-0.80000001;2.73;0;31;
-0.80000001;2.73;0;31;
-0.89999998;2.6800001;0;31;
-0.89999998;2.6800001;0;31;
-0.80000001;2.6500001;0;31;
-0.80000001;2.6500001;0;31;
-0.80000001;2.6199999;0;31;
-0.80000001;2.6199999;0;31;
-0.80000001;2.6199999;0;31;
-0.80000001;2.6199999;0;31;
-0.80000001;2.6099999;0;30.9;
-0.89999998;2.5899999;0;30.9;
-0.80000001;2.5999999;0;31;
-0.80000001;2.5999999;0;31;
-0.89999998;2.6800001;0;31;
-0.89999998;2.72;0;30.9;
-0.80000001;2.72;0;30.9;
-0.80000001;2.72;0;30.9;
-0.80000001;2.7;0;30.9;
-0.80000001;2.7;0;30.9;
-0.80000001;2.7;0;31;
-0.80000001;2.7;0;31;
-0.80000001;2.76;0.1;31;
-0.80000001;2.76;0.1;31;
-0.69999999;2.77;0.1;31;
-0.69999999;2.77;0.1;31;
-0.80000001;2.8499999;0;31;
-0.80000001;2.8499999;0;31;
-0.80000001;2.9400001;0;31;
-0.80000001;2.9400001;0;31;
-0.80000001;2.9100001;0;30.9;
-0.80000001;2.9000001;0;30.9;
-0.80000001;2.8800001;0;31;
-0.80000001;2.8800001;0;31;
-0.80000001;2.8800001;0;31;
-0.80000001;2.8699999;0;31;
-0.80000001;2.8599999;0;31;
-0.80000001;2.8599999;0;31;
-0.80000001;2.8499999;0;31;
-0.80000001;2.8499999;0;31;
-0.80000001;2.8499999;0;31.1;
-0.80000001;2.8499999;0;31.1;
-0.80000001;2.8399999;0;31.1;
-0.80000001;2.8399999;0;31.1;
-0.80000001;2.8299999;0;31;
-0.80000001;2.8299999;0;31;
-0.80000001;2.8399999;0;31;
-0.80000001;2.8499999;0;31;
-0.80000001;2.9400001;0;31;
-0.80000001;2.96;0;31;
-0.80000001;3.0899999;0.1;31;
-0.80000001;3.0899999;0.1;31;
-0.80000001;3.0799999;0.1;31;
-0.80000001;3.0799999;0.1;31;
-0.80000001;3.0999999;0;31;
-0.80000001;3.0799999;0;31;
-0.80000001;3.0699999;0;30.9;
-0.80000001;3.0699999;0;30.9;
-0.80000001;3.05;0;30.9;
-0.80000001;3.05;0;30.9;
-0.80000001;3.05;0.1;31;
-0.80000001;3.05;0.1;31;
-0.80000001;3.04;0;31;
-0.80000001;3.04;0;31;
-0.80000001;3.03;0;31;
-0.80000001;3.03;0;31;
-0.80000001;3.01;0;31;
-0.80000001;3.01;0.1;31;
-0.80000001;3;0;30.9;
-0.80000001;3;0;30.9;
-0.80000001;3;0.1;30.9;
-0.80000001;3;0.1;30.9;
-0.80000001;2.98;0.1;31;
-0.80000001;2.98;0.1;31;
-0.80000001;2.99;0;31;
-0.80000001;2.99;0;31;
-0.80000001;2.98;0;31;
-0.80000001;2.98;0;31;
-0.80000001;2.97;0.1;31;
-0.80000001;2.97;0;31;
-0.80000001;2.96;0;31;
-0.80000001;2.96;0;31;
-0.80000001;2.97;0;31;
-0.80000001;2.97;0;31;
-0.80000001;2.96;0.1;31;
-0.80000001;2.96;0.1;31;
-0.80000001;2.97;0.1;31;
