Model,RTH1004
SerialNumber,103234
Firmware Version,'1.60.3.3'

Waveform Time Stamp,2019-11-22 23:31:10.336,2019-11-22 23:31:10.336,2019-11-22 23:31:10.336,2019-11-22 23:31:10.336
-7.44,12.808,0.39216,12.839,12.902
-7.36,12.808,0.078431,12.808,12.933
-7.28,12.839,-0.23529,12.808,12.902
-7.2,12.871,-0.23529,12.839,12.871
-7.12,12.776,0.39216,12.839,12.808
-7.04,12.776,-0.23529,12.776,12.776
-6.96,12.808,0.078431,12.839,12.871
-6.88,12.745,-0.23529,12.776,12.839
-6.8,12.745,0.078431,12.839,12.808
-6.72,12.714,0.078431,12.871,12.776
-6.64,12.808,0.078431,12.839,12.839
-6.56,12.745,0.39216,12.808,12.839
-6.48,12.745,0.39216,12.808,12.839
-6.4,12.839,0.078431,12.776,12.776
-6.32,12.714,-0.23529,12.808,12.776
-6.24,12.839,-0.23529,12.714,12.871
-6.16,12.808,0.078431,12.871,12.871
-6.08,12.745,0.39216,12.776,12.839
-6,12.808,-0.23529,12.839,12.808
-5.92,12.839,0.70588,12.808,12.871
-5.84,12.776,1.0196,12.871,12.871
-5.76,12.839,0.39216,12.808,12.808
-5.68,12.839,0.078431,12.839,12.871
-5.6,12.808,0.39216,12.871,12.839
-5.52,12.808,0.70588,12.776,12.839
-5.44,12.839,0.39216,12.839,12.871
-5.36,12.776,0.078431,12.839,12.902
-5.28,12.776,0.078431,12.871,12.871
-5.2,12.839,-0.23529,12.871,12.871
-5.12,12.808,-0.23529,12.808,12.776
-5.04,12.714,-0.23529,12.839,12.839
-4.96,12.776,-0.23529,12.839,12.808
-4.88,12.839,0.078431,12.808,12.808
-4.8,12.776,0.078431,12.808,12.839
-4.72,12.776,-0.23529,12.808,12.902
-4.64,12.808,-0.23529,12.839,12.871
-4.56,12.776,0.39216,12.871,12.871
-4.48,12.808,-0.23529,12.839,12.839
-4.4,12.776,0.39216,12.871,12.839
-4.32,12.839,0.078431,12.839,12.871
-4.24,12.808,0.39216,12.808,12.839
-4.16,12.808,0.078431,12.808,12.808
-4.08,12.808,0.70588,12.745,12.808
-4,12.776,0.078431,12.871,12.808
-3.92,12.871,0.078431,12.871,12.871
-3.84,12.808,0.078431,12.808,12.871
-3.76,12.745,-0.23529,12.839,12.839
-3.68,12.776,-0.23529,12.839,12.839
-3.6,12.776,-0.23529,12.745,12.776
-3.52,12.808,0.39216,12.776,12.839
-3.44,12.776,0.39216,12.839,12.808
-3.36,12.808,0.078431,12.776,12.902
-3.28,12.808,0.078431,12.839,12.902
-3.2,12.776,0.39216,12.776,12.902
-3.12,12.776,0.39216,12.776,12.839
-3.04,12.776,0.70588,12.839,12.871
-2.96,12.776,0.39216,12.776,12.808
-2.88,12.808,-0.23529,12.839,12.871
-2.8,12.839,0.078431,12.871,12.839
-2.72,12.808,1.0196,12.808,12.871
-2.64,12.745,-0.23529,12.745,12.839
-2.56,12.776,-0.23529,12.808,12.808
-2.48,12.808,0.39216,12.902,12.871
-2.4,12.776,0.70588,12.808,12.839
-2.32,12.839,0.39216,12.871,12.933
-2.24,12.808,0.70588,12.839,12.871
-2.16,12.776,0.70588,12.871,12.808
-2.08,12.808,0.078431,12.808,12.808
-2,12.839,-0.23529,12.776,12.902
-1.92,12.776,-0.23529,12.871,12.902
-1.84,12.776,0.39216,12.808,12.808
-1.76,12.871,0.078431,12.902,12.871
-1.68,12.745,-0.23529,12.871,12.839
-1.6,12.776,0.078431,12.776,12.776
-1.52,12.839,0.39216,12.902,12.808
-1.44,12.776,0.078431,12.871,12.808
-1.36,12.839,0.39216,12.808,12.808
-1.28,12.745,-0.23529,12.808,12.714
-1.2,12.808,0.70588,12.839,12.808
-1.12,12.745,-0.23529,12.808,12.808
-1.04,12.839,0.39216,12.933,12.933
-0.96,12.839,0.39216,12.839,12.839
-0.88,12.839,-0.54902,12.808,12.902
-0.8,12.745,0.39216,12.871,12.839
-0.72,12.808,0.39216,12.808,12.902
-0.64,12.839,-0.23529,12.808,12.745
-0.56,12.871,0.078431,12.808,12.776
-0.48,12.871,-0.23529,12.871,12.839
-0.4,12.808,0.39216,12.871,12.839
-0.32,12.839,0.70588,12.776,12.808
-0.24,12.808,0.39216,12.839,12.839
-0.16,12.839,0.39216,12.839,12.839
-0.08,12.839,-0.54902,12.776,12.839
0,12.808,0.39216,12.776,12.839
0.08,12.776,0.078431,12.808,12.808
0.16,12.808,0.078431,12.839,12.808
0.24,12.839,0.078431,12.839,12.776
0.32,12.776,-0.23529,12.871,12.839
0.4,12.776,0.078431,12.871,12.776
0.48,12.839,0.078431,12.902,12.839
0.56,12.808,0.078431,12.808,12.776
0.64,12.839,0.078431,12.776,12.839
0.72,12.839,0.078431,12.871,12.871
0.8,12.745,-0.23529,12.808,12.808
0.88,12.808,0.39216,12.839,12.808
0.96,12.871,0.39216,12.933,12.902
1.04,12.808,0.078431,12.839,12.902
1.12,12.808,0.078431,12.808,12.808
1.2,12.808,0.39216,12.776,12.839
1.28,12.745,0.078431,12.839,12.839
1.36,12.714,0.078431,12.808,12.776
1.44,12.808,0.39216,12.871,12.871
1.52,12.808,0.39216,12.745,12.839
1.6,12.808,0.39216,12.839,12.776
1.68,12.714,0.70588,12.839,12.839
1.76,12.871,0.078431,12.776,12.839
1.84,12.776,-0.23529,12.808,12.871
1.92,12.871,0.39216,12.776,12.902
2,12.808,-0.23529,12.902,12.933
2.08,12.808,0.39216,12.776,12.871
2.16,12.839,0.39216,12.871,12.871
2.24,12.808,0.39216,12.839,12.839
2.32,12.776,0.078431,12.808,12.808
2.4,12.839,0.078431,12.871,12.839
2.48,12.808,0.078431,12.871,12.808
2.56,12.839,0.078431,12.871,12.902
2.64,12.776,0.39216,12.776,12.839
2.72,12.839,0.078431,12.745,12.839
2.8,12.776,-0.23529,12.839,12.808
2.88,12.776,-0.54902,12.839,12.902
2.96,12.839,0.39216,12.808,12.871
3.04,12.808,0.39216,12.808,12.902
3.12,12.776,0.39216,12.839,12.871
3.2,12.902,0.39216,12.839,12.808
3.28,12.776,-0.54902,12.808,12.839
3.36,12.839,0.70588,12.839,12.839
3.44,12.839,0.078431,12.776,12.839
3.52,12.808,0.70588,12.776,12.839
3.6,12.776,-0.23529,12.776,12.808
3.68,12.839,0.078431,12.871,12.902
3.76,12.776,0.078431,12.808,12.871
3.84,12.776,0.078431,12.839,12.871
3.92,12.839,1.0196,12.808,12.839
4,12.839,0.39216,12.871,12.871
4.08,12.871,0.078431,12.902,12.933
4.16,12.714,0.39216,12.839,12.839
4.24,12.745,0.39216,12.745,12.776
4.32,12.871,0.078431,12.839,12.839
4.4,12.714,0.078431,12.745,12.839
4.48,12.776,0.70588,12.808,12.871
4.56,12.871,0.70588,12.808,12.808
4.64,12.808,0.078431,12.871,12.808
4.72,12.839,0.078431,12.776,12.808
4.8,12.839,-0.23529,12.808,12.839
4.88,12.808,0.39216,12.839,12.839
4.96,12.745,-0.23529,12.776,12.902
5.04,12.808,0.39216,12.776,12.808
5.12,12.745,0.70588,12.902,12.839
5.2,12.808,-0.54902,12.776,12.839
5.28,12.776,0.078431,12.839,12.776
5.36,12.808,0.078431,12.839,12.839
5.44,12.839,-0.54902,12.776,12.808
5.52,12.839,0.39216,12.839,12.871
5.6,12.776,-0.23529,12.808,12.839
5.68,12.808,-0.23529,12.871,12.839
5.76,12.808,-0.23529,12.808,12.745
5.84,12.776,0.39216,12.871,12.808
5.92,12.808,0.078431,12.871,12.871
6,12.808,0.39216,12.776,12.776
6.08,12.776,0.39216,12.776,12.871
6.16,12.839,0.39216,12.871,12.839
6.24,12.871,0.39216,12.839,12.871
6.32,12.808,0.39216,12.839,12.776
6.4,12.808,0.70588,12.839,12.871
6.48,12.745,0.39216,12.808,12.839
6.56,12.776,-0.23529,12.808,12.839
6.64,12.776,-0.23529,12.776,12.714
6.72,12.871,0.39216,12.776,12.808
6.8,12.776,0.39216,12.776,12.808
6.88,12.808,0.078431,12.776,12.871
6.96,12.745,-0.23529,12.808,12.776
7.04,12.808,-0.23529,12.776,12.839
7.12,12.808,-0.23529,12.776,12.839
7.2,12.776,0.39216,12.808,12.808
7.28,12.745,0.39216,12.714,12.808
7.36,12.839,0.39216,12.808,12.839
7.44,12.839,0.078431,12.808,12.839
7.52,12.808,0.078431,12.808,12.902
7.6,12.714,0.39216,12.808,12.808
7.68,12.871,0.078431,12.871,12.871
7.76,12.776,0.078431,12.808,12.808
7.84,12.839,0.70588,12.871,12.839
7.92,12.839,0.39216,12.839,12.839
8,12.839,0.39216,12.808,12.871
8.08,12.808,0.39216,12.839,12.839
8.16,12.776,0.70588,12.902,12.902
8.24,12.808,0.078431,12.871,12.839
8.32,12.745,0.078431,12.871,12.839
8.4,12.745,0.70588,12.776,12.871
8.48,12.776,1.0196,12.776,12.871
8.56,12.776,0.39216,12.871,12.808
8.64,12.808,0.078431,12.776,12.808
8.72,12.839,0.078431,12.839,12.871
8.8,12.776,0.39216,12.839,12.776
8.88,12.839,0.70588,12.871,12.839
8.96,12.839,0.39216,12.808,12.839
9.04,12.808,0.078431,12.839,12.871
9.12,12.808,0.078431,12.839,12.808
9.2,12.808,-0.23529,12.808,12.902
9.28,12.839,0.078431,12.808,12.871
9.36,12.808,0.39216,12.871,12.839
9.44,12.871,0.078431,12.871,12.871
9.52,12.808,0.078431,12.776,12.839
9.6,12.839,0.39216,12.871,12.839
9.68,12.839,0.078431,12.871,12.871
9.76,12.808,0.078431,12.839,12.839
9.84,12.776,-0.23529,12.808,12.839
9.92,12.714,0.39216,12.808,12.871
10,12.808,0.078431,12.871,12.839
10.08,12.776,0.39216,12.839,12.871
10.16,12.839,0.70588,12.776,12.839
10.24,12.808,0.078431,12.808,12.839
10.32,12.839,0.078431,12.839,12.808
10.4,12.745,0.078431,12.839,12.839
10.48,12.808,0.39216,12.839,12.933
10.56,12.808,0.078431,12.839,12.839
10.64,12.776,0.39216,12.839,12.839
10.72,12.839,-0.23529,12.776,12.871
10.8,12.745,1.0196,12.839,12.871
10.88,12.839,-0.23529,12.808,12.871
10.96,12.776,0.078431,12.808,12.745
11.04,12.839,0.70588,12.871,12.871
11.12,12.776,-0.23529,12.839,12.871
11.2,12.808,-0.23529,12.776,12.808
11.28,12.776,0.078431,12.839,12.808
11.36,12.839,0.39216,12.776,12.871
11.44,12.808,0.078431,12.933,12.933
11.52,12.808,-0.23529,12.839,12.871
11.6,12.839,0.078431,12.776,12.871
11.68,12.808,0.39216,12.902,12.839
11.76,12.776,0.078431,12.776,12.871
11.84,12.839,-0.23529,12.839,12.839
11.92,12.714,0.70588,12.839,12.745
12,12.745,0.70588,12.839,12.871
12.08,12.839,-0.23529,12.808,12.902
12.16,12.871,0.70588,12.902,12.902
12.24,12.839,0.078431,12.776,12.871
12.32,12.871,0.39216,12.776,12.871
12.4,12.871,-0.23529,12.839,12.871
12.48,12.776,0.078431,12.808,12.871
12.56,12.745,0.39216,12.839,12.808
12.64,12.776,-0.23529,12.808,12.871
12.72,12.808,0.39216,12.808,12.871
12.8,12.745,0.078431,12.839,12.839
12.88,12.839,0.70588,12.839,12.871
12.96,12.839,0.078431,12.808,12.871
13.04,12.808,0.39216,12.839,12.871
13.12,12.839,0.078431,12.808,12.839
13.2,12.776,-0.23529,12.808,12.871
13.28,12.808,0.39216,12.808,12.808
13.36,12.839,-0.23529,12.871,12.839
13.44,12.745,0.39216,12.839,12.839
13.52,12.808,0.078431,12.776,12.808
13.6,12.745,-0.23529,12.839,12.839
13.68,12.808,0.70588,12.839,12.776
13.76,12.871,0.078431,12.871,12.839
13.84,12.839,0.39216,12.902,12.871
13.92,12.745,0.078431,12.871,12.839
14,12.808,0.70588,12.839,12.839
14.08,12.745,0.078431,12.839,12.808
14.16,12.808,0.078431,12.871,12.871
14.24,12.745,0.70588,12.776,12.839
14.32,12.808,0.078431,12.745,12.839
14.4,12.808,0.39216,12.776,12.871
14.48,12.776,-0.23529,12.776,12.808
14.56,12.808,0.078431,12.902,12.776
14.64,12.776,-0.23529,12.776,12.871
14.72,12.839,0.078431,12.839,12.871
14.8,12.776,0.39216,12.776,12.808
14.88,12.839,0.078431,12.839,12.871
14.96,12.808,0.39216,12.839,12.839
15.04,12.776,0.39216,12.776,12.808
15.12,12.839,0.078431,12.871,12.902
15.2,12.839,0.39216,12.808,12.839
15.28,12.776,0.39216,12.839,12.839
15.36,12.808,0.39216,12.871,12.871
15.44,12.808,0.078431,12.839,12.808
15.52,12.808,-0.23529,12.902,12.839
15.6,12.808,0.39216,12.839,12.839
15.68,12.745,0.078431,12.871,12.776
15.76,12.871,0.078431,12.776,12.902
15.84,12.776,0.078431,12.871,12.902
15.92,12.776,0.70588,12.808,12.776
16,12.839,0.078431,12.839,12.839
16.08,12.808,0.39216,12.808,12.902
16.16,12.839,0.078431,12.839,12.839
16.24,12.776,0.078431,12.871,12.902
16.32,12.839,-0.23529,12.745,12.808
16.4,12.808,0.078431,12.808,12.871
16.48,12.776,0.39216,12.808,12.871
16.56,12.839,0.078431,12.871,12.871
16.64,12.839,0.078431,12.839,12.902
16.72,12.776,-0.86275,12.776,12.808
16.8,12.808,0.70588,12.871,12.871
16.88,12.745,0.39216,12.871,12.902
16.96,12.745,-0.23529,12.808,12.745
17.04,12.776,-0.23529,12.808,12.808
17.12,12.745,0.39216,12.839,12.871
17.2,12.745,-0.23529,12.776,12.871
17.28,12.776,0.078431,12.839,12.839
17.36,12.808,0.078431,12.871,12.808
17.44,12.871,0.39216,12.933,12.902
17.52,12.776,0.39216,12.745,12.776
17.6,12.714,-0.23529,12.808,12.776
17.68,12.745,0.70588,12.776,12.776
17.76,12.808,0.078431,12.808,12.808
17.84,12.808,0.078431,12.776,12.871
17.92,12.776,-0.23529,12.776,12.871
18,12.839,-0.23529,12.776,12.808
18.08,12.776,-0.23529,12.902,12.871
18.16,12.776,0.70588,12.871,12.871
18.24,12.745,0.078431,12.839,12.776
18.32,12.871,0.078431,12.871,12.839
18.4,12.808,0.39216,12.808,12.871
18.48,12.808,0.39216,12.871,12.871
18.56,12.808,0.078431,12.839,12.808
18.64,12.776,0.39216,12.902,12.933
18.72,12.808,0.078431,12.808,12.808
18.8,12.839,0.39216,12.839,12.839
18.88,12.714,0.078431,12.776,12.776
18.96,12.776,0.39216,12.871,12.839
19.04,12.839,-0.23529,12.808,12.871
19.12,12.776,-0.23529,12.902,12.871
19.2,12.776,0.078431,12.808,12.839
19.28,12.839,0.078431,12.871,12.902
19.36,12.871,0.70588,12.871,12.839
19.44,12.776,0.39216,12.871,12.839
19.52,12.776,0.39216,12.808,12.871
19.6,12.776,-0.54902,12.871,12.808
19.68,12.808,-0.54902,12.871,12.808
19.76,12.839,0.078431,12.808,12.808
19.84,12.871,-0.23529,12.871,12.871
19.92,12.871,0.70588,12.871,12.871
20,12.776,0.39216,12.808,12.808
20.08,12.839,-0.23529,12.776,12.871
20.16,12.839,0.078431,12.871,12.902
20.24,12.776,-0.23529,12.839,12.871
20.32,12.745,0.39216,12.745,12.839
20.4,12.839,0.078431,12.839,12.776
20.48,12.808,0.39216,12.839,12.871
20.56,12.808,0.078431,12.871,12.902
20.64,12.808,0.70588,12.871,12.808
20.72,12.745,0.078431,12.839,12.871
20.8,12.839,0.39216,12.871,12.839
20.88,12.839,-0.23529,12.776,12.839
20.96,12.776,0.39216,12.839,12.776
21.04,12.871,0.39216,12.808,12.839
21.12,12.808,0.078431,12.808,12.839
21.2,12.808,0.70588,12.808,12.839
21.28,12.839,0.078431,12.808,12.839
21.36,12.871,0.70588,12.839,12.839
21.44,12.839,0.078431,12.808,12.902
21.52,12.776,-0.23529,12.776,12.808
21.6,12.745,0.39216,12.776,12.871
21.68,12.839,0.39216,12.808,12.839
21.76,12.871,0.39216,12.776,12.871
21.84,12.808,0.39216,12.839,12.902
21.92,12.776,0.70588,12.776,12.745
22,12.808,-0.23529,12.776,12.871
22.08,12.776,0.70588,12.776,12.839
22.16,12.839,-0.23529,12.902,12.808
22.24,12.776,0.078431,12.839,12.871
22.32,12.776,0.078431,12.839,12.839
22.4,12.776,0.39216,12.808,12.839
22.48,12.808,0.39216,12.808,12.839
22.56,12.839,0.39216,12.871,12.808
22.64,12.808,0.39216,12.839,12.871
22.72,12.808,-0.23529,12.871,12.839
22.8,12.839,0.078431,12.839,12.839
22.88,12.776,0.078431,12.871,12.808
22.96,12.776,0.70588,12.808,12.839
23.04,12.745,0.39216,12.808,12.808
23.12,12.808,0.39216,12.776,12.871
23.2,12.839,0.39216,12.839,12.776
23.28,12.776,0.39216,12.776,12.871
23.36,12.839,0.39216,12.839,12.933
23.44,12.808,0.39216,12.839,12.808
23.52,12.808,0.078431,12.839,12.871
23.6,12.776,0.078431,12.745,12.871
23.68,12.839,0.39216,12.776,12.808
23.76,12.808,0.078431,12.808,12.808
23.84,12.808,0.078431,12.902,12.871
23.92,12.745,0.70588,12.871,12.839
24,12.808,0.078431,12.776,12.871
24.08,12.808,-0.23529,12.871,12.808
24.16,12.776,0.078431,12.839,12.871
24.24,12.871,0.39216,12.808,12.839
24.32,12.871,0.39216,12.808,12.808
24.4,12.745,0.39216,12.808,12.745
24.48,12.871,-0.23529,12.871,12.839
24.56,12.808,0.39216,12.776,12.776
24.64,12.808,0.078431,12.776,12.808
24.72,12.714,0.078431,12.839,12.808
24.8,12.839,0.078431,12.902,12.933
24.88,12.714,0.078431,12.871,12.839
24.96,12.745,0.39216,12.839,12.839
25.04,12.839,0.70588,12.839,12.902
25.12,12.745,0.39216,12.871,12.871
25.2,12.808,0.39216,12.839,12.871
25.28,12.808,-0.54902,12.839,12.902
25.36,12.839,0.70588,12.902,12.902
25.44,12.871,-0.23529,12.808,12.871
25.52,12.745,0.078431,12.808,12.839
25.6,12.839,0.70588,12.839,12.839
25.68,12.808,0.39216,12.776,12.776
25.76,12.839,0.39216,12.839,12.902
25.84,12.839,-0.23529,12.839,12.808
25.92,12.776,-0.23529,12.871,12.839
26,12.839,0.39216,12.808,12.808
26.08,12.776,-0.23529,12.808,12.839
26.16,12.839,0.39216,12.808,12.902
26.24,12.871,-0.54902,12.902,12.871
26.32,12.745,0.39216,12.808,12.902
26.4,12.745,-0.23529,12.839,12.839
26.48,12.871,-0.54902,12.839,12.871
26.56,12.871,0.39216,12.808,12.871
26.64,12.776,0.39216,12.839,12.902
26.72,12.808,0.39216,12.839,12.871
26.8,12.776,0.39216,12.871,12.839
26.88,12.776,0.39216,12.808,12.776
26.96,12.808,0.078431,12.839,12.808
27.04,12.808,0.078431,12.808,12.871
27.12,12.839,0.39216,12.839,12.871
27.2,12.745,0.39216,12.808,12.808
27.28,12.776,0.078431,12.808,12.871
27.36,12.839,-0.23529,12.871,12.933
27.44,12.808,0.39216,12.871,12.839
27.52,12.808,0.39216,12.808,12.839
27.6,12.776,0.39216,12.808,12.808
27.68,12.776,0.078431,12.839,12.839
27.76,12.776,-0.23529,12.839,12.871
27.84,12.745,0.70588,12.776,12.808
27.92,12.776,-0.54902,12.808,12.776
28,12.776,0.078431,12.776,12.808
28.08,12.839,-0.23529,12.871,12.839
28.16,12.776,-0.23529,12.871,12.776
28.24,12.808,0.39216,12.808,12.808
28.32,12.808,0.39216,12.776,12.871
28.4,12.871,0.078431,12.871,12.902
28.48,12.808,0.39216,12.776,12.839
28.56,12.808,0.078431,12.839,12.839
28.64,12.839,-0.54902,12.902,12.933
28.72,12.808,0.70588,12.871,12.839
28.8,12.839,0.39216,12.808,12.839
28.88,12.776,0.39216,12.871,12.871
28.96,12.808,0.39216,12.776,12.839
29.04,12.808,0.078431,12.776,12.776
29.12,12.714,0.078431,12.808,12.902
29.2,12.808,0.39216,12.808,12.839
29.28,12.808,0.39216,12.776,12.839
29.36,12.776,0.39216,12.839,12.933
29.44,12.839,0.078431,12.808,12.839
29.52,12.776,0.39216,12.871,12.839
29.6,12.745,-0.23529,12.839,12.871
29.68,12.776,-0.23529,12.808,12.808
29.76,12.808,0.078431,12.839,12.776
29.84,12.839,0.70588,12.839,12.871
29.92,12.839,0.39216,12.871,12.871
30,12.776,0.70588,12.871,12.839
