,trans_k,esc_d_sprint [%],esc_d_endurance [%],prop_D_sprint [in],prop_PD_sprint,prop_P_sprint [in],prop_D_endurance [in],prop_PD_endurance,prop_P_endurance [in],sprint_speed [m/s],sprint_speed [km/h],endurance_distance [km],vs Baseline Sprint [%],vs Baseline Endurance [%]
0,0.5066319097793963,100.0,43.96721919433252,11.810327036287795,1.5994056062203958,18.88950327313501,10.903394419697054,0.9076462549117278,9.896425110863461,6.0,21.6,43.926865056543505,19.999999999999996,3.492839068927589
1,0.5066319097793963,100.0,43.96721919433252,11.807308752311624,1.5985689214239636,18.874796817102517,10.903394419697054,0.9076462549117278,9.896425110863461,6.0,21.6,43.926865056543505,19.999999999999996,3.492839068927589
2,0.5066319097793963,100.0,43.96721919433252,11.808930550738028,1.5985689214239636,18.87738937366378,10.903394419697054,0.9076462549117278,9.896425110863461,6.0,21.6,43.926865056543505,19.999999999999996,3.492839068927589
3,0.480015024861447,100.0,43.96661424610456,11.659821339765523,1.597358035656234,18.624909311390493,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
4,0.480015024861447,100.0,43.96661424610456,11.683429898628999,1.576142158873671,18.414746423474305,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
5,0.480015024861447,100.0,43.96661424610456,11.60618109718237,1.5945365015169812,18.506479402673694,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
6,0.480015024861447,100.0,43.96661424610456,11.656862894776133,1.5947338502045163,18.589593845492505,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
7,0.480015024861447,100.0,43.96661424610456,11.65006481146455,1.5760397455755604,18.360965181399376,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
8,0.480015024861447,100.0,43.96661424610456,11.729358881832832,1.590945185251199,18.66076703913533,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
9,0.480015024861447,100.0,43.96661424610456,11.758407262976288,1.5395045263816747,18.102121204391153,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
10,0.480015024861447,100.0,43.96661424610456,11.801314958488,1.5793545928733446,18.638460981632925,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
11,0.480015024861447,100.0,43.96661424610456,11.76556737762576,1.5271085743629047,17.967298824616773,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
12,0.480015024861447,100.0,43.96661424610456,11.758569005273072,1.5983300673955685,18.794074390673554,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
13,0.480015024861447,100.0,43.96661424610456,11.685116651193574,1.5760397455755604,18.416208273967868,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
14,0.480015024861447,100.0,43.96661424610456,11.787843518745241,1.5760181998771863,18.577855922846833,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
15,0.480015024861447,100.0,43.96661424610456,11.806521645091308,1.5792950011211688,18.645980614721584,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
16,0.480015024861447,100.0,43.96661424610456,11.80152113688496,1.496203553999794,17.657477867610964,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
17,0.480015024861447,100.0,43.96661424610456,11.686013349351798,1.5906463063595289,18.588313970214585,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
18,0.480015024861447,100.0,43.96661424610456,11.667853505964276,1.5992816671174064,18.660184206700222,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
19,0.480015024861447,100.0,43.96661424610456,11.530351514442467,1.5841327306543382,18.26560722997813,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
20,0.480015024861447,100.0,43.96661424610456,11.699921130286286,1.5540651224135538,18.182439363567283,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
21,0.480015024861447,100.0,43.96661424610456,11.744844583002287,1.595146788193727,18.73475111441059,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
22,0.480015024861447,100.0,43.96661424610456,11.80135178397461,1.597651643784987,18.854449076551926,11.219654740148087,0.9246673725817902,10.37444866984756,5.853658536585366,21.073170731707318,44.06240627001136,17.07317073170731,3.8121777008691016
